label,phi,phi_over_pi,L,rank_by_w_loc5,mode_index,eigenphase,abs_eigenvalue_minus_1,w_loc3,w_loc5,P0,ipr,overlap_weight
refined_max_T6000,0.9285151620609833,0.29555555555555557,160,12,79,1.390796167153597,5.10702591327572e-15,0.03197696409667773,0.04395090739248357,0.0041144584384894215,0.0031684598645681616,0.0024273828753717257
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,1,0,0.06624058943822396,3.774758283725532e-15,0.9902715969706462,0.9987865133978124,0.3659735690128734,0.27341222087226286,0.2925304580430693
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,2,1,-3.075352064151568,6.8833827526759706e-15,0.9902715969706462,0.9987865133978124,0.36597356901287365,0.27341222087226275,0.29253045804306943
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,3,3,2.65649614907389,3.774758283725532e-15,0.981717028321298,0.9945756709854459,0.2185759145053373,0.1854568106141007,0.000786381700396576
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,4,2,-0.48509650451590186,4.6629367034256575e-15,0.9817170283212978,0.9945756709854457,0.21857591450533667,0.18545681061410071,0.0007863817003965851
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,5,22,-1.5959241913058888,2.6645352591003757e-15,0.026728772221854886,0.03554842205060868,0.005113630316267488,0.002300961606342207,0.0023319977678128365
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,6,60,1.5374274190715342,9.658940314238862e-15,0.026741904825925384,0.035546040640845926,0.005047932773427126,0.00230107147588224,0.002341885566814244
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,7,59,1.5539151305146532,7.438494264988549e-15,0.026708364325490397,0.03554206187728698,0.00517576894662523,0.0023008863175525917,0.0023198555572029583
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,8,20,-1.6123994611419268,7.771561172376096e-16,0.026746016110858063,0.03553329852143161,0.004978183614673639,0.002301204472438998,0.0023492851079414978
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,9,24,-1.5794264409903616,8.881784197001252e-16,0.02668225505626252,0.03552846713478258,0.005234816465359662,0.0023008566617517432,0.0023056906631199023
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,10,56,1.570420493105252,6.772360450213455e-15,0.026651812969696213,0.03550899683907215,0.005291197964383136,0.00230088284281174,0.0022897295329267673
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,11,62,1.5209669386342528,1.1102230246251565e-15,0.02673922296560338,0.03550850072137288,0.0049038828435557106,0.0023013492470206134,0.0023539645621539016
refined_max_T6000,0.9285151620609833,0.29555555555555557,220,12,25,-1.5629158863097758,1.1102230246251565e-15,0.026618170934326203,0.035484827899932146,0.005345278314635748,0.002300973831940797,0.0022721912821762795
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,1,0,-2.9265818310604312,6.106226635438361e-15,0.9916795526890233,0.9977244896478743,0.2276940905624397,0.22055351428094558,0.03214670913161267
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,2,1,0.2150108225293612,1.1102230246251565e-15,0.9916795526890232,0.9977244896478742,0.2276940905624397,0.22055351428094544,0.03214670913161253
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,3,117,2.410588311796166,8.881784197001252e-16,0.4553201376380951,0.5957648269255338,0.02617600370045259,0.05697748519704794,0.024197103580129806
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,4,126,-0.7310042208248458,4.440892098500626e-16,0.45525987032758697,0.5956862206321337,0.026172748769039328,0.05696254224635365,0.024194071644732352
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,5,217,-0.798892421141432,9.325873406851315e-15,0.08612325736050568,0.11613257296674494,0.011567319521510171,0.008401266634452911,0.006869745689007943
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,6,208,2.349941936600349,1.1102230246251565e-15,0.09402714940503754,0.11288765314415107,0.01679240013516818,0.007805172021793395,0.01060182719670729
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,7,218,2.331503464758842,4.3298697960381105e-15,0.09598809073288911,0.1084131815092877,0.017356409178902518,0.008618229291435953,0.010704255884888297
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,8,122,-2.400869990225883,1.5543122344752192e-15,0.07047535519371052,0.1082067932865673,0.019351850829393745,0.00862816195383811,0.008275842938033545
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,9,190,2.3663309513817294,5.10702591327572e-15,0.07750188883258487,0.10639517876728267,0.010647491389226967,0.007930451092372098,0.006069192303123347
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,10,136,0.7387358886825334,2.220446049250313e-15,0.06680381446395264,0.10458881021409763,0.017985783166991395,0.008211208108900027,0.007808296822866654
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,11,195,-0.7812498863323935,9.992007221626409e-16,0.06600978389838091,0.10281518708908628,0.005884991771744598,0.00774104538765052,0.0032924813227084597
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,80,12,142,0.7432354662779255,6.8833827526759706e-15,0.0684520828264456,0.10235899259780816,0.019403803816503598,0.009212425665647686,0.008097454834544264
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,1,1,0.21501082252936082,5.218048215738236e-15,0.9916795526890232,0.9977244896478741,0.22769409056244014,0.22055351428094547,0.032146709131616734
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,2,0,-2.926581831060431,2.886579864025407e-15,0.9916795526890233,0.9977244896478741,0.22769409056244028,0.2205535142809454,0.0321467091316168
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,3,179,-0.7310042814478064,1.3322676295501878e-15,0.45529011423820204,0.5957256677019275,0.02617438235990098,0.05697004084924725,0.024195593292331334
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,4,185,2.4105883724282644,3.219646771412954e-15,0.4552898841559922,0.5957253673606719,0.026174369589783003,0.056969983622626105,0.024195581448439894
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,5,206,-2.4025214919644604,3.774758283725532e-15,0.05092774765051653,0.07884523504147636,0.013901215288579315,0.006066030368110777,0.005980708126008764
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,6,295,-0.7895986154636956,3.552713678800501e-15,0.06401461157783034,0.07867882496219004,0.011042338319781514,0.005196645844511067,0.006855012714120808
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,7,222,0.7404756927021151,4.440892098500626e-16,0.05156155529855813,0.07847829938473577,0.014336879925358658,0.006181459557049263,0.006095515873879961
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,8,319,-0.8017740983556634,9.103828801926284e-15,0.06718021710578154,0.07805290589591796,0.011956649398503107,0.005577600679122607,0.007381361666865977
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,9,290,2.3473093837269,2.6645352591003757e-15,0.05465206745346567,0.07712957036696859,0.006716163420576006,0.005427148022850803,0.003963073078485357
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,10,272,-0.7784151836012222,4.218847493575595e-15,0.0552818029631666,0.07605889200454806,0.007541917363220629,0.005494837101485309,0.004221732318381199
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,11,220,0.7379191276007182,5.329070518200751e-15,0.04669669422173242,0.07328780047955864,0.012573341261656207,0.005817360191200285,0.005460103607060697
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,120,12,210,-2.399418218659601,6.772360450213455e-15,0.048376580982549516,0.07242164737825266,0.013702228921801276,0.005781148321435911,0.005776181203900145
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,1,0,-2.9265818310604352,2.220446049250313e-16,0.9916795526890231,0.9977244896478741,0.2276940905624401,0.22055351428094536,0.03214670913161608
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,2,1,0.21501082252936068,2.3314683517128287e-15,0.9916795526890231,0.9977244896478741,0.22769409056244017,0.2205535142809453,0.03214670913161602
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,3,244,2.410588372284792,7.993605777301127e-15,0.4552899995704627,0.5957255180188707,0.026174375995817407,0.0569700123289272,0.024195587389803815
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,4,245,-0.7310042813043355,5.995204332975845e-15,0.45528999882356064,0.5957255170434999,0.02617437595386385,0.056970012142888625,0.024195587350963162
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,5,324,2.3530363355636243,7.105427357601002e-15,0.04861627965784533,0.06097686888766355,0.00808179845453379,0.003960016822918787,0.004919995087116356
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,6,391,2.3439786573029404,7.771561172376096e-16,0.051101409535221104,0.060888988742979294,0.008878372785756376,0.004130095642829717,0.005445578795726341
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,7,209,-2.4032398872941343,3.552713678800501e-15,0.03873399762475689,0.06019538239827722,0.010551177934304254,0.004621971325263969,0.004551569940443343
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,8,294,0.7393062105696026,8.659739592076221e-15,0.03906799328483833,0.06001784019770845,0.010772247919418934,0.004522626372973097,0.0046164532072659565
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,9,419,2.334578511410959,2.9976021664879227e-15,0.04997806543199984,0.05994579262280797,0.008136090469894117,0.004424206082433617,0.004893079148930986
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,10,306,2.3615444240470262,9.769962616701378e-15,0.04237485842844643,0.05916146104941552,0.005506030295523754,0.004309179997841215,0.002989704221043013
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,11,214,-2.401165750303555,0.0,0.037146796166620824,0.056451905788841274,0.010359453684080264,0.004204891415327535,0.004421146868351857
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,160,12,283,0.7375502651554684,9.103828801926284e-15,0.03581689779270538,0.056234407887404365,0.009656019588264909,0.004537593338401598,0.004191992288980068
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,1,1,0.21501082252936243,2.6645352591003757e-15,0.9916795526890234,0.9977244896478742,0.22769409056244017,0.22055351428094552,0.03214670913161743
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,2,0,-2.9265818310604335,4.9960036108132044e-15,0.991679552689023,0.9977244896478741,0.2276940905624394,0.22055351428094544,0.03214670913161734
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,3,343,2.4105883722851242,1.1102230246251565e-16,0.45528999919705,0.5957255175312356,0.02617437597484235,0.056970012235916585,0.024195587370386306
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,4,299,-0.7310042813046683,4.107825191113079e-15,0.45528999919698354,0.5957255175311518,0.026174375974836656,0.05697001223590453,0.024195587370381133
pp_primary_mid_T6000,1.7535935734890633,0.5581861707899305,220,5,534,2.346049109526343,6.661338147750939e-16,0.034048803233383364,0.045830517401089975,0.004637363772090724,0.0031793474559022976,0.0026856877164237072
