label,sequence,phi,phi_over_pi,policy,T,T0,T1,v_fit,v_fit2,v_T,delta_v,deltaP_late_mean,deltaP_final,w_loc3,w_loc5,P0bar,x_mean_final,stable
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,600,200,250,-0.0526415337041203,-0.05264129863018017,-0.05265346238797051,1.837867657692588e-05,-0.06484952193520799,-0.06485857555237112,0.5033191096328183,0.5328692964675396,0.14746767429993962,-31.592077432782304,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,900,200,250,-0.0526414497709654,-0.0526413748827522,-0.05264932142910643,2.2519635441003993e-05,-0.06485018680241077,-0.06483768846190152,0.5033331202896487,0.5328717431828845,0.1473103863996849,-47.384389286195784,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,1200,200,250,-0.05264141806660934,-0.05264138091420035,-0.05264736942709649,2.4471637450944328e-05,-0.06485051752191817,-0.06484497641567732,0.5033392191322972,0.5328730678556091,0.14724758075241767,-63.176843312515786,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,1500,200,250,-0.052641399120556584,-0.05264137658655622,-0.05264620482064811,2.5636243899326838e-05,-0.06485063475227522,-0.06485550903126336,0.5033423457822208,0.5328736652996497,0.1472136905568101,-78.96930723097216,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,2000,200,250,-0.0526413819613412,-0.05264136976076209,-0.05264498707051173,2.6853994035701267e-05,-0.06485072008918627,-0.06485336969347533,0.5033450487636112,0.5328740783138951,0.1471822180241124,-105.28997414102346,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,3000,200,250,-0.052641367710175545,-0.05264136240815407,-0.052643775972442804,2.8065092104630207e-05,-0.06485081199905375,-0.06485337270884994,0.5033475733663505,0.5328744713259749,0.14715298520171038,-157.93132791732842,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,4000,200,250,-0.05264136174968906,-0.05264135877569952,-0.05264316826179199,2.867280275544587e-05,-0.06485085776981234,-0.06485196998425319,0.5033487796938284,0.5328746647566421,0.1471391379803726,-210.57267304716794,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,5000,200,250,-0.05264135862403064,-0.05264135671691849,-0.05264280558303549,2.903548151194507e-05,-0.06485088590896071,-0.06485239288051237,0.5033494854119328,0.5328747789462165,0.1471310597070799,-263.21402791517744,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,fixed,6000,200,250,-0.05264135675326102,-0.0526413554244855,-0.052642562342943476,2.927872160395778e-05,-0.06485090471839008,-0.06485143052607972,0.5033499488917296,0.5328748545442795,0.14712576709478042,-315.85537405766087,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,300,200,250,-0.05264380443472878,-0.052639132202733564,-0.05266674960034829,5.091464199143136e-06,-0.06484958658700934,-0.06492851854230441,0.5032397202263333,0.5328648223711707,0.14856602708175357,-15.800024880104488,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,600,400,500,-0.05264115621416813,-0.05264167952526593,-0.05265346238797051,2.2972991123790254e-06,-0.06485145570801755,-0.06485857555237112,0.5032878789024846,0.5328645093251588,0.14783422365058557,-31.592077432782304,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,900,600,750,-0.052641313788020616,-0.05264111668977342,-0.05264932142910643,1.7603309233338305e-06,-0.06485110042532863,-0.06483768846190152,0.5033059834150055,0.5328657123571806,0.14758915445662246,-47.384389286195784,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,1200,800,1000,-0.052641374413382375,-0.0526414401014465,-0.05264736942709649,1.2279812460769257e-06,-0.06485098793048306,-0.06484497641567732,0.5033166914181691,0.532867479634746,0.1474669092512255,-63.176843312515786,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,1500,1000,1250,-0.05264137739862447,-0.05264135546356329,-0.05264620482064811,9.574210368540337e-07,-0.06485088994344532,-0.06485550903126336,0.5033241102237438,0.5328692571279794,0.14739385893674223,-78.96930723097216,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,2000,1333,1666,-0.05264135657054226,-0.052641363223294366,-0.05264498707051173,7.075454345958909e-07,-0.0648510741536793,-0.06485336969347533,0.5033525164515715,0.532875467632538,0.14710048177503632,-105.28997414102346,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,3000,2000,2500,-0.052641354992100084,-0.05264135631760709,-0.052643775972442804,4.816247219374681e-07,-0.06485097991850006,-0.06485337270884994,0.5033382074050645,0.5328722905551747,0.14724729274439521,-157.93132791732842,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,4000,2666,3333,-0.05264135303693048,-0.052641351761681034,-0.05264316826179199,3.6259555461631843e-07,-0.06485098741472242,-0.06485196998425319,0.5033417749619261,0.5328730752569707,0.14721055720050497,-210.57267304716794,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,5000,3333,4166,-0.05264135208720402,-0.052641352377266,-0.05264280558303549,2.879109597953011e-07,-0.06485100238149358,-0.06485239288051237,0.5033522239749384,0.532875253698163,0.14710037648628507,-263.21402791517744,1
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,scaled,6000,4000,5000,-0.0526413518999908,-0.052641351609870185,-0.052642562342943476,2.432400920127087e-07,-0.06485099443193826,-0.06485143052607972,0.5033452130396336,0.5328737716833176,0.14717387181910996,-315.85537405766087,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,300,200,250,-0.04723591636538686,-0.04730700878424268,-0.04720499591389061,0.003177083813967828,-0.15950578657510947,-0.028329782279509164,0.6254676082220462,0.6476241359494006,0.23608241718589892,-14.161498774167182,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,600,200,250,-0.04774744178264755,-0.047810225036054775,-0.04810124365542366,0.002300938585247013,-0.1570181713447261,-0.2091195379041291,0.6260660899262276,0.647898294226566,0.2345683141732433,-28.860746193254197,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,900,200,250,-0.04770981281558361,-0.04772361160021351,-0.04803051357212796,0.0023515661557304765,-0.15255414504110223,-0.23064375564983364,0.6262491227075249,0.6480196323718638,0.23438091043750325,-43.227462214915164,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,1200,200,250,-0.04772653113214098,-0.047734052824398486,-0.047607412955351425,0.0027746667725070118,-0.15313214582951912,-0.03125583210224786,0.6263142185620714,0.6480623843232546,0.23430266063588498,-57.12889554642171,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,1500,200,250,-0.04773737025387215,-0.047742456779163514,-0.047837309738811534,0.002544769989046902,-0.1541588743086958,-0.17641120795144333,0.6263336466253236,0.6480729091753403,0.23425516641087735,-71.7559646082173,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,2000,200,250,-0.04773169745983051,-0.04773400147317239,-0.04773777807626804,0.0026443016515903944,-0.1525832631340463,-0.10596746446641003,0.626349197735221,0.648080493149943,0.23421046731910067,-95.47555615253609,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,3000,200,250,-0.04773466344751756,-0.047735651138953866,-0.04770878873504201,0.002673290992816428,-0.15273777582661616,-0.06538120733948799,0.6263649443732139,0.6480885770071795,0.23416937058527237,-143.12636620512603,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,4000,200,250,-0.0477356555673017,-0.0477362029019329,-0.047701218471037615,0.002680861256820821,-0.1528441351812987,-0.03790942920400875,0.6263728205802113,0.6480927369106151,0.2341500358042273,-190.80487388415045,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,5000,200,250,-0.047736093646273396,-0.04773644133880321,-0.047703939126671355,0.0026781406011870817,-0.1529217603457559,-0.02764745813722036,0.6263775339648892,0.6480952577230243,0.23413879648972435,-238.51969563335678,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,fixed,6000,200,250,-0.04773630986103785,-0.047736550177284266,-0.047712334536550015,0.0026697451913084216,-0.15297478055594035,-0.036121843776793366,0.6263806694261995,0.6480969467470498,0.23413144763156585,-286.2740072193001,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,300,200,250,-0.04723591636538686,-0.04730700878424268,-0.04720499591389061,0.003177083813967828,-0.15950578657510947,-0.028329782279509164,0.6254676082220462,0.6476241359494006,0.23608241718589892,-14.161498774167182,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,600,400,500,-0.048094605608942825,-0.04932688810742102,-0.04810124365542366,0.001354893524371903,-0.1541291102276498,-0.2091195379041291,0.6263520403485913,0.6481118129578911,0.235260265640745,-28.860746193254197,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,900,600,750,-0.04775034018310162,-0.04746544691276724,-0.04803051357212796,0.0009320280391053246,-0.1467949784135602,-0.23064375564983364,0.6264608491998193,0.6481730752371395,0.2349078260769543,-43.227462214915164,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,1200,800,1000,-0.04770089227911156,-0.04744228690824612,-0.047607412955351425,0.0008407079275814175,-0.15274014322896765,-0.03125583210224786,0.626402232767168,0.6481219868905973,0.234690716763164,-57.12889554642171,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,1500,1000,1250,-0.04773625902647193,-0.047843516201215665,-0.047837309738811534,0.0005010425033255411,-0.1572228856170218,-0.17641120795144333,0.6263611422134107,0.648088109179119,0.2345581087156588,-71.7559646082173,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,2000,1333,1666,-0.047719590889982066,-0.04773016800932005,-0.04773777807626804,0.00042145054415149846,-0.15114183524013589,-0.10596746446641003,0.6264208847373263,0.6481250561485556,0.23410481617074436,-95.47555615253609,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,3000,2000,2500,-0.04772209590845211,-0.04773596623002178,-0.04770878873504201,0.00031117682471924757,-0.15296905159880203,-0.06538120733948799,0.6263835903468622,0.6481006908287121,0.23432918893606225,-143.12636620512603,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,4000,2666,3333,-0.0477389069712421,-0.04771456686259742,-0.047701218471037615,0.00024821029211558737,-0.15160179898837017,-0.03790942920400875,0.62639247394314,0.6481064697333249,0.23427288912801483,-190.80487388415045,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,5000,3333,4166,-0.047734127846468716,-0.04772406398633812,-0.047703939126671355,0.00020267674877977315,-0.1531975566554285,-0.02764745813722036,0.6263979667999898,0.6481068394683502,0.23409694365249553,-238.51969563335678,1
long_max_Tlast,B,0.9599310885968813,0.3055555555555556,scaled,6000,4000,5000,-0.04773638812622408,-0.047739435944632876,-0.047712334536550015,0.00016562411014862943,-0.15316544408300736,-0.036121843776793366,0.6263907561093052,0.6481037482595663,0.23421311617261503,-286.2740072193001,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,300,200,250,0.11140307072933638,0.11175917299828456,0.11141999361072119,0.001864044491522207,0.373660704127894,0.4573935695724944,0.5732802224480572,0.5796775620988086,0.18572815642529122,33.425998083216356,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,600,200,250,0.11152842763622993,0.11153599862774058,0.11142843555631655,0.001872486437117571,0.37275634617219006,0.4422208612481551,0.5733084633194891,0.5796399329693147,0.18440123592335314,66.85706133378993,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,900,200,250,0.11153914337269025,0.11154192818103206,0.1114281537887088,0.001872204669509811,0.3728026651691328,0.4253711444857982,0.5733076696216974,0.5796306966629713,0.18419944312454645,100.28533840983792,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,1200,200,250,0.1115427030363338,0.11154423583091831,0.11144288235988732,0.0018869332406883377,0.3729210013298486,0.4169775515032039,0.5733069446081855,0.579626601811965,0.18411119017057442,133.73145883186478,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,1500,200,250,0.11154398900095333,0.11154495843625693,0.11147064028937378,0.001914691170174801,0.37299572557976596,0.4222677790963063,0.5733079652870073,0.5796244638749471,0.18406130452866976,167.20596043406067,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,2000,200,250,0.11154391168425631,0.11154440458122071,0.11140989018407017,0.0018539410648711896,0.3728885351717303,0.41679099447561496,0.5733100819852212,0.5796225617563773,0.18399140891310653,222.81978036814036,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,3000,200,250,0.11154356621920736,0.11154375354552776,0.11151807558108472,0.0019621264618857326,0.3727380545290663,0.4382945198722806,0.5733153716524112,0.5796209365897839,0.18399638688353026,334.55422674325416,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,4000,200,250,0.11154403588487644,0.11154414671523599,0.11153530926597487,0.0019793601467758826,0.37284285519572086,0.39167347073432407,0.5733131915177742,0.579619858896906,0.18395674450366595,446.14123706389944,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,5000,200,250,0.111543840920219,0.11154390629782045,0.11148901416756646,0.0019330650483674744,0.3727343219178278,0.41350705517825237,0.5733154827685034,0.5796194670890659,0.18395809614056466,557.4450708378323,1
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,fixed,6000,200,250,0.11154394448070569,0.1115439905629994,0.1115240273762936,0.0019680782570946215,0.37278025486670063,0.4176403182945334,0.5733147530896847,0.5796190222921888,0.18395913498588923,669.1441642577616,1
