region,phi_grid_index,phi,phi_over_pi,region_center_phi,region_center_phi_over_pi,region_halfwidth,region_halfwidth_over_pi,policy,T,T0,T1,v_fit_A,v_fit_B,v_fit_ABB,v_fit2_A,v_fit2_B,v_fit2_ABB,v_T_A,v_T_B,v_T_ABB,delta_v_A,delta_v_B,delta_v_ABB,deltaP_late_mean_ABB,deltaP_final_ABB,w_loc3_ABB,w_loc5_ABB,P0bar_ABB,stable_A,stable_B,stable_ABB,strict_raw,drift_raw,strict_stage3,drift_stage3,pp_primary,pp_sensitivity,mismatch_sign,adv_v
max_region,174,1.0821041362364843,0.34444444444444444,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,1500,1000,1250,-0.0539045147030343,-0.03439807838988939,0.12312322039162642,-0.053904530173982695,-0.03430544131941052,0.12310088634667586,-0.05390750710959885,-0.03463536322337999,0.12302933545554255,6.029003852964232e-07,0.0007298893223156161,0.0003681152184403791,0.41095553054715,0.4552600072045055,0.5453850750551301,0.5521592474725487,0.1705775753515446,1,1,1,1,1,1,1,0,0,0,0.1575212987815158
max_region,174,1.0821041362364843,0.34444444444444444,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,3000,2000,2500,-0.05390450766055287,-0.03443622905923242,0.12312984319528143,-0.05390450602082289,-0.034451261914714565,0.12314134439368808,-0.05390600828447222,-0.03453596334210565,0.12309460635875878,3.0411965498688964e-07,0.00036725078002603634,0.00020402015273714158,0.4123354999750663,0.4774807905309453,0.5453566059500735,0.5521572937688107,0.1701676048066423,1,1,1,1,1,1,1,0,0,0,0.15756607225451386
max_region,175,1.0835585772798129,0.3449074074074074,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,1500,200,250,-0.05391953964702442,-0.034315951948776645,0.12324939713039547,-0.05391954098573516,-0.03430559674484861,0.12324683497278795,-0.05392246645720609,-0.034523965731670596,0.12315245402498219,1.6483302685180168e-05,0.0029890752580695318,0.00224084322490245,0.411857550822543,0.4572420370971858,0.5450034295203334,0.5518091686353749,0.17003351016309656,1,1,1,1,1,1,1,0,0,0,0.1575653490791721
max_region,175,1.0835585772798129,0.3449074074074074,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,3000,200,250,-0.0539195126498701,-0.034313153717755784,0.1232506213617025,-0.053919512308890825,-0.03431100748902347,0.12325012329658688,-0.05392098785446477,-0.03438436602434758,0.12321284902981688,1.7961905426494562e-05,0.0031286749653925486,0.002301238229737143,0.4121886723596049,0.47379686260853626,0.5450008810385386,0.5518028421630029,0.16992850960420183,1,1,1,1,1,1,1,0,0,0,0.1575637750794583
max_region,175,1.0835585772798129,0.3449074074074074,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,1500,1000,1250,-0.05391950305967919,-0.03429029469510491,0.1232436196854057,-0.05391950284567311,-0.03425197288390986,0.12322254602871852,-0.05392246645720609,-0.034523965731670596,0.12315245402498219,6.187862003001476e-07,0.000736703949246735,0.0003727482926077774,0.4113882395693119,0.4572420370971858,0.5450167612864808,0.5517983560542195,0.17040125248131446,1,1,1,1,1,1,1,0,0,0,0.15753391438051062
max_region,175,1.0835585772798129,0.3449074074074074,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,3000,2000,2500,-0.0539194998476809,-0.034320181886389384,0.12325108470689862,-0.053919496492768795,-0.03435942269235692,0.12326345377660322,-0.05392098785446477,-0.03438436602434758,0.12321284902981688,3.08623638686778e-07,0.0003386006011904877,0.00020013994737098917,0.4127610693683091,0.47379686260853626,0.5449869761091783,0.5517962931373408,0.16999355318387382,1,1,1,1,1,1,1,0,0,0,0.15757126659328802
max_region,176,1.0850130183231415,0.3453703703703703,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,1500,200,250,-0.05393452816136521,-0.03419497310040702,0.1233700928227489,-0.05393453102177153,-0.03418480181367528,0.12336749891377567,-0.05393742956293254,-0.03440021283216935,0.12327519721995309,1.619772524617813e-05,0.0029931318859146155,0.002245772882302585,0.41228288662504387,0.4592821018845731,0.5446339944691471,0.5514475688337668,0.1698583286215336,1,1,1,1,1,1,1,0,0,0,0.15756506592315592
max_region,176,1.0850130183231415,0.3453703703703703,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,3000,200,250,-0.05393450221741607,-0.03419080733679596,0.12337135617061934,-0.05393450220334834,-0.03418867995288454,0.12337085208489632,-0.05393597057408112,-0.034218341431515295,0.12333073850132167,1.7656714097598336e-05,0.0031750032865686673,0.0023013141636711726,0.4126214346352257,0.4701874572630308,0.5446310184884998,0.5514411666165294,0.16975319360234153,1,1,1,1,1,1,1,0,0,0,0.1575621635074153
max_region,176,1.0850130183231415,0.3453703703703703,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,1500,1000,1250,-0.053934489917886824,-0.03418393894640287,0.12336363107142756,-0.053934473827733975,-0.03420216080459704,0.12334390688539587,-0.05393742956293254,-0.03440021283216935,0.12327519721995309,6.313992558654169e-07,0.0007369410446054145,0.0003772941237414479,0.4118223022503995,0.4592821018845731,0.5446476212602127,0.5514367186890908,0.17022453121324685,1,1,1,1,1,1,1,0,0,0,0.15754757001783043
max_region,176,1.0850130183231415,0.3453703703703703,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,3000,2000,2500,-0.05393448969184362,-0.0342021995107493,0.12337186660133527,-0.053934487410301706,-0.034254793731501434,0.12338492115688715,-0.05393597057408112,-0.034218341431515295,0.12333073850132167,3.024240686488877e-07,0.0002926424129338148,0.00019773818880701455,0.41318019675022616,0.4701874572630308,0.544616630497966,0.5514345339796565,0.16981975655218626,1,1,1,1,1,1,1,0,0,0,0.15757406611208458
max_region,177,1.08646745936647,0.3458333333333333,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,1500,200,250,-0.05394951437051471,-0.034074558321130245,0.12349036231727893,-0.053949518667696664,-0.03406458063226987,0.12348773729574758,-0.053952398825268574,-0.034264376011363964,0.12339756614569522,1.5886167026399334e-05,0.0030034424890072395,0.002250688705931647,0.4127082899328153,0.46137297605579464,0.544263738009123,0.5510852079416785,0.16968290239690326,1,1,1,1,1,1,1,0,0,0,0.15756492063840918
max_region,177,1.08646745936647,0.3458333333333333,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,fixed,3000,200,250,-0.053949489443377824,-0.034068778055836885,0.12349165517192609,-0.053949489739211036,-0.03406666027269204,0.12349114494682588,-0.05395095224143781,-0.03405138752304302,0.12344829134969465,1.7332750857163015e-05,0.003216430977328183,0.002301413909931077,0.4130520728947113,0.46670143466813274,0.5442603504106857,0.5510787228270833,0.16957779302035136,1,1,1,1,1,1,1,0,0,0,0.15756043322776297
max_region,177,1.08646745936647,0.3458333333333333,1.0035643198967394,0.3194444444444444,0.17453292519943295,0.05555555555555555,scaled,1500,1000,1250,-0.053949476245876524,-0.034078004704840105,0.1234832481387281,-0.0539494491541657,-0.034151088368190634,0.12346495475407497,-0.053952398825268574,-0.034264376011363964,0.12339756614569522,6.274178838625022e-07,0.0007322213372788072,0.00038171953173318784,0.41225766645639333,0.46137297605579464,0.5442776744844743,0.551074346429247,0.17004739108445524,1,1,1,1,1,1,1,0,0,0,0.1575612528435682
