label,sequence,phi,phi_over_pi,t,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,1,-0.1382301328771871,-0.1382301328771871,1.0,1.0,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,2,-0.2098370752168064,-0.1049185376084032,0.9999999999999998,0.9999999999999998,0.24098649531343488
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,3,-0.22967509933281793,-0.070405925459331,1.0,1.0,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,4,-0.23890600080845603,-0.05900927347910345,0.5627311812047026,0.9999999999999999,0.27281843127105787
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,5,-0.2619639458410048,-0.05367636012073884,0.6681070613560268,1.0,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,6,-0.3089402985944367,-0.05817363428339478,0.46538147510287997,0.7480887774591147,0.25322699402057103
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,7,-0.3695816689418465,-0.05964977811261768,0.49248935206660893,0.8087959801093654,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,8,-0.4315676777723869,-0.06234033035894604,0.4231468063063274,0.5083204311582986,0.24393414910720904
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,9,-0.4805622121555966,-0.0582855887352734,0.46580140308754725,0.5237866279969468,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,10,-0.5201869681698295,-0.056794158847549236,0.4464738883115278,0.5025703979050898,0.2645812054247054
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,11,-0.557088211945056,-0.05389843816125228,0.493534275720386,0.5345227315141563,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,12,-0.6021893443842319,-0.055255076691626326,0.4710765447462099,0.5205483028907488,0.2822401824984754
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,13,-0.6585594280679761,-0.05728813596713517,0.5024207258316948,0.5339760763634751,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,14,-0.7223273484384363,-0.06065864551118594,0.4726075283258595,0.5161890563002716,0.2835188634519832
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,15,-0.7846090176174427,-0.0620893580599271,0.5012574487009078,0.524412111968678,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,16,-0.8406471126956134,-0.06282719889927701,0.4780202342943593,0.5188182395310045,0.2879431628785422
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,17,-0.8897681967432849,-0.062044676464447335,0.5124500495916273,0.5318669989699856,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,18,-0.9374708425435823,-0.06167366506037758,0.4942519389332357,0.5310791038268852,0.29962825413496547
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,19,-0.9895118407389152,-0.06242449248782711,0.5251489152100363,0.5398976536438241,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,20,-1.0473986801217876,-0.06370982829837563,0.5013482268462485,0.5371742341227984,0.30390039469634267
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,21,-1.1090950785406335,-0.0657846794834972,0.5263044190124943,0.541057814914528,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,22,-1.1694635350350477,-0.06682341773436878,0.4985790599070671,0.5363455810718635,0.3013591249829241
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,23,-1.2251795924643938,-0.0673222295370004,0.5252151851398247,0.5413127860124232,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,24,-1.2762476008979835,-0.06661444763588825,0.500654450355788,0.5379258444882828,0.3028950825589921
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,25,-1.3259664909213003,-0.06636914079073197,0.5294431503224604,0.5438086915717395,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,26,-1.3772885575440137,-0.06587524822397445,0.504848231018457,0.5414077505586019,0.3056027318616672
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,27,-1.4324024958946762,-0.06675850127694788,0.5306024894962504,0.5452356650557912,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,28,-1.489365766040013,-0.06718128083283997,0.501226495819032,0.5398376956222847,0.3024515966613917
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,29,-1.5458918349006527,-0.06795340709754827,0.5254077969057476,0.5427076865539384,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,30,-1.599466404407334,-0.06764918949617799,0.4954571648575655,0.5355504390908498,0.2982512461354928
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,31,-1.6499613432784734,-0.06718238581178465,0.5223108816345409,0.5401390261327235,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,32,-1.6988427635223342,-0.06617379813708796,0.49483745255138023,0.5346907424594007,0.29789584615012354
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,33,-1.7486815623560252,-0.06581000060103737,0.5225083494608922,0.5401492181757707,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,34,-1.800483877178162,-0.06553455942260039,0.4935761943080583,0.5341510842330093,0.29679378724812244
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,35,-1.8543204625117076,-0.06585664423435883,0.5193338967137645,0.538543104343486,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,36,-1.9084137245472608,-0.06597992327673907,0.4880886444439328,0.5300986208372309,0.29276837378217824
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,37,-1.9610603003064622,-0.0657904749085686,0.5144544641128237,0.5348877404980489,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,38,-2.011676855916275,-0.06528789205597713,0.4848924758905826,0.5271398358629745,0.2906463168524092
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,39,-2.0608317982659647,-0.06451969119599943,0.5136246268526171,0.5338129409459482,0.0
long_max_Tlast,A,0.9599310885968813,0.3055555555555556,40,-2.11021162675023,-0.06401783199848043,0.48563733058075653,0.5275637129436909,0.29126111329227516
