label,sequence,phi,phi_over_pi,t,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,1,-0.1382301328771871,-0.1382301328771871,1.0,1.0,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,2,-0.04082845240410765,-0.020414226202053826,0.9999999999999999,0.9999999999999999,0.8523171049817972
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,3,0.46287605155065653,0.46890571560080796,0.9999999999999999,0.9999999999999999,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,4,1.179379007459808,0.591977801951298,0.983445735211532,0.9999999999999997,0.2528127199913418
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,5,0.4962373629008824,0.38341487174502314,0.9975552182511408,0.9999999999999997,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,6,1.1028250573152625,0.5414704166616965,0.9571528786716228,0.9996389475536406,0.3626864719602368
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,7,1.256771855143726,0.46637829823023724,0.9678275335277551,0.9997259563173129,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,8,1.3165666574300547,0.6121732241681712,0.9140430653584972,0.9948592571284556,0.21717267623035547
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,9,1.0800805218337954,0.4548855359135791,0.9445278713676447,0.9983940035428621,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,10,0.9470378388870827,0.24485392808739748,0.7627979580614296,0.9590448788711661,0.3873091796541194
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,11,0.9416715324737821,0.20676384300297057,0.9243761685912961,0.9930303191552717,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,12,1.0700493076515512,0.29549480226420505,0.7647258314577555,0.9426822618296784,0.5576522630201575
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,13,0.9815826280035923,0.12573813244599746,0.7993666222294017,0.9578495037173406,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,14,1.0046575164127665,0.23617419636164227,0.7652712196576488,0.9243737908626486,0.42999500732046037
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,15,1.4723963982462314,0.44230165091840035,0.8013439895720207,0.9436898920056548,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,16,1.8957495083596905,0.4686939729576598,0.6837216273547132,0.8143037379097511,0.44810776724181467
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,17,1.3751885656370249,0.2192711788507185,0.8036589354492909,0.9302231403154486,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,18,1.997074742053771,0.45568063786251745,0.6473624799738604,0.8110304724744589,0.45681338945150307
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,19,2.0368941305241073,0.24780722265529964,0.6785729574269398,0.8197282537889303,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,20,1.9798302761479156,0.4293445017718062,0.6419773216441864,0.8037818534102154,0.325018900796098
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,21,2.1653889452940587,0.43256468162235046,0.6450502702025004,0.8067503119154222,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,22,2.3979762728310274,0.3745676682964397,0.5806428999834197,0.6712543038901634,0.32264549554798494
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,23,2.0461955185457,0.22595475841864354,0.6406857921121615,0.7928487917660042,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,24,2.535630781865869,0.41668118442818897,0.5797957917827954,0.6502102090902709,0.432225028310128
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,25,2.572580946620836,0.2427976921937134,0.5875659255135559,0.6661071737440734,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,26,2.523221401214455,0.3739244988991853,0.5686793218810418,0.6435384034916741,0.35124376970342214
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,27,2.8793395337137957,0.5021253150034133,0.5870092587762926,0.6525113364050718,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,28,3.139638489341853,0.424773793738235,0.5762899021835407,0.5922354715761583,0.354713282858391
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,29,2.801310336360812,0.26894758907505395,0.5828520676605378,0.6446579039444931,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,30,3.3450517007750658,0.47466408026967544,0.5803261431664468,0.5910472021755265,0.3971517973273315
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,31,3.3996334389552434,0.3411649075717698,0.5883129968865158,0.595404990807582,0.0
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,32,3.3839146864198866,0.4453263592156053,0.5637004137839193,0.5915141038333479,0.29758281166802136
long_max_Tlast,ABB,0.9599310885968813,0.3055555555555556,33,3.675853230232067,0.5612587227588959,0.5812654884532482,0.5956547725408277,0.0
