label,sequence,phi,phi_over_pi,t,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998
pp_primary_long,B,1.7453292519943295,0.5555555555555556,1,-0.6938063714798675,-0.6938063714798675,1.0,1.0,0.0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,2,-0.2049266670444427,-0.10246333352222135,0.9999999999999998,0.9999999999999998,0.8523171049817972
pp_primary_long,B,1.7453292519943295,0.5555555555555556,3,-0.9660885657152918,-0.9358244022597371,0.9999999999999997,0.9999999999999997,0.0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,4,-0.3566751619404434,-0.1761028313330115,0.9967790009877773,0.9999999999999997,0.7638550604606466
pp_primary_long,B,1.7453292519943295,0.5555555555555556,5,-0.8354166847777791,-0.7275777502868412,0.9995243135410238,0.9999999999999996,0.0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,6,-0.11536363213510903,-0.04239859208823439,0.9769516053046852,0.9999297492466167,0.8277338242975953
pp_primary_long,B,1.7453292519943295,0.5555555555555556,7,-0.27490055372504835,-0.20094275772598463,0.9942378514667664,0.9999896251653625,0.0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,8,-0.059747893544220276,-0.003558252771140885,0.9461076026734431,0.9986986828685863,0.84563232536195
pp_primary_long,B,1.7453292519943295,0.5555555555555556,9,0.3757263410598884,0.4321149318896829,0.9779713782745665,0.999726235783272,0.0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,10,-0.009911465795375968,0.025485462527001818,0.9252089862050868,0.992613382184255,0.8449704439702597
pp_primary_long,B,1.7453292519943295,0.5555555555555556,11,0.7258850282925462,0.8284845784565633,0.9534750374963998,0.9978394526015175,0.0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,12,-0.02353628358528484,0.03156470031719702,0.9221366138488609,0.9776909469056527,0.8531144575149272
pp_primary_long,B,1.7453292519943295,0.5555555555555556,13,0.6548352212565456,0.7807012885341585,0.9333617533969134,0.9911456321982806,0.0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,14,-0.09565227898294071,0.008129011588601562,0.9229473657071511,0.956067693161733,0.8616835688007356
pp_primary_long,B,1.7453292519943295,0.5555555555555556,15,0.14693139243792797,0.30126785633349185,0.9243085528638109,0.9768180709860208,0.0
pp_primary_long,B,1.7453292519943295,0.5555555555555556,16,-0.20258109170141742,-0.03380058213331693,0.9217943077511804,0.9363406877574081,0.8443290016075908
pp_primary_long,B,1.7453292519943295,0.5555555555555556,17,-0.5247449801113107,-0.3394422230372124,0.9219113396057861,0.9566596832376288,0.0
