t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
93,0,0.0,0.0,ABB,-0.7350185092084751,0.08911682974868995,0.2042067474782463,0.37885577606167575,0.0
94,0,0.0,0.0,ABB,-0.9083122667073906,0.09419988834444992,0.14024751579117417,0.3239793715512582,0.010967971879204478
95,0,0.0,0.0,ABB,-0.7812367586390403,0.08385241913469704,0.2461091857164016,0.38182704508539544,0.0
96,0,0.0,0.0,ABB,-0.8095801320292093,0.08276182387903369,0.10469056012897095,0.2994706540493577,0.0030800185534093135
97,0,0.0,0.0,ABB,-1.0997994134030329,0.07990972575383293,0.22448767901906297,0.3833924033724668,0.0
98,0,0.0,0.0,ABB,-0.9355322702896753,0.07808033706676665,0.14538529721101515,0.33613631689395923,0.0108854587078894
99,0,0.0,0.0,ABB,-0.9084344472250774,0.08074353899396414,0.18567845598934352,0.3709093422304071,0.0
100,0,0.0,0.0,ABB,-1.0398150720500545,0.09031035123560649,0.11197848710321057,0.2915470042873839,0.016084147468115904
101,0,0.0,0.0,ABB,-1.0976341177533708,0.09136286104275432,0.22644209226068396,0.38975513350971314,0.0
102,0,0.0,0.0,ABB,-0.9249942573694949,0.09206726327761772,0.08197524918528434,0.2647689809572949,0.008434818937275816
103,0,0.0,0.0,ABB,-0.9798424159597121,0.08986191458180093,0.19265304900395105,0.3448495003647631,0.0
104,0,0.0,0.0,ABB,-1.0380685854919018,0.09691422198995375,0.11679664402260037,0.2918664081524316,0.021949814733261214
105,0,0.0,0.0,ABB,-0.9222339598103572,0.07719940129122871,0.1576311191935173,0.3338876969191481,0.0
106,0,0.0,0.0,ABB,-1.1245881370351938,0.07764160801819753,0.1052182352567045,0.2803394129811529,0.003733008682535314
107,0,0.0,0.0,ABB,-0.9739815525157837,0.07555310477608884,0.2008145928747225,0.3465107304191307,0.0
108,0,0.0,0.0,ABB,-0.9660011838364672,0.07923213483293223,0.07944612313241547,0.24530891072986838,0.00677569086405993
109,0,0.0,0.0,ABB,-1.2036720008005908,0.07758076614705345,0.1790344078495693,0.3453160200685298,0.0
110,0,0.0,0.0,ABB,-1.0854490419812186,0.07542359439379509,0.11190618127743196,0.289972164787918,0.007029463340810156
111,0,0.0,0.0,ABB,-1.027470863494951,0.08005873310047268,0.1419041478358034,0.32314069495697384,0.0
112,0,0.0,0.0,ABB,-1.142375034425295,0.09164681584780815,0.08481635929354386,0.245091445016014,0.01272625608710601
113,0,0.0,0.0,ABB,-1.2035456255366421,0.08547969632200914,0.18172639942892554,0.3519309945653971,0.0
114,0,0.0,0.0,ABB,-1.0788788390476725,0.084455433851638,0.06564125393662389,0.21212580903042605,0.015030453428209394
115,0,0.0,0.0,ABB,-1.1962821055391055,0.07186598956896184,0.15461367151071642,0.30598831236911783,0.0
116,0,0.0,0.0,ABB,-1.1999950648189803,0.08734037207333223,0.092505886248085,0.24509847684853514,0.021311960837863967
117,0,0.0,0.0,ABB,-1.110830268456581,0.06974713580869957,0.12120202401393096,0.2849528841798533,0.0
118,0,0.0,0.0,ABB,-1.3156078347964613,0.06773664832952125,0.08154490000101791,0.23531700714228207,0.004327134684674315
119,0,0.0,0.0,ABB,-1.1817306115006834,0.0665455528918259,0.16210701211391032,0.3068651072728337,0.0
120,0,0.0,0.0,ABB,-1.1183021009042162,0.07971076664686155,0.06650025439029111,0.1952593987086304,0.01479687226491919
121,0,0.0,0.0,ABB,-1.2895812861496379,0.08311084171640293,0.14051925269402293,0.3025947586171892,0.0
122,0,0.0,0.0,ABB,-1.2279586744335722,0.07651873727606617,0.08999298430516717,0.2437323356644793,0.009701492187841524
123,0,0.0,0.0,ABB,-1.1498416464703143,0.08404931527957449,0.10946317602582344,0.272901668037066,0.0
124,0,0.0,0.0,ABB,-1.276159267673494,0.08845166238953589,0.06905313109810268,0.2005103290135118,0.01612186241795231
125,0,0.0,0.0,ABB,-1.302566075175616,0.08610899490845203,0.14494298229526176,0.3096651750719437,0.0
126,0,0.0,0.0,ABB,-1.2361773215061536,0.07943396564858868,0.05992672232656256,0.16621627693379704,0.024082358820678617
127,0,0.0,0.0,ABB,-1.4178218622536225,0.05633332817207942,0.12398623664991076,0.26431348595471177,0.0
128,0,0.0,0.0,ABB,-1.368678196816333,0.07819538401156423,0.07900174547625191,0.20123062995267693,0.02579484813042222
129,0,0.0,0.0,ABB,-1.291922928903727,0.0679034477050291,0.0961574625688924,0.2361576195206808,0.0
130,0,0.0,0.0,ABB,-1.4732206963404928,0.06668342858285409,0.06827167433943565,0.1926794440452978,0.009977876852034913
131,0,0.0,0.0,ABB,-1.3884421070813693,0.06051951062087457,0.13190466613641819,0.2651672683365277,0.0
132,0,0.0,0.0,ABB,-1.26859055691143,0.08352819896357155,0.06278269469143917,0.15359909257600643,0.023560435113636882
133,0,0.0,0.0,ABB,-1.3830604415825645,0.09193094312360361,0.11096373046890604,0.2583841573345146,0.0
134,0,0.0,0.0,ABB,-1.365770874622196,0.08152979536322208,0.07802935295145455,0.2013236440625853,0.01588920489875971
135,0,0.0,0.0,ABB,-1.2830450787208925,0.09051389697791479,0.08873582665470933,0.22486133718584372,0.0
136,0,0.0,0.0,ABB,-1.4418614588883112,0.08206865598940982,0.0628079250842169,0.16110390181526657,0.02311803076248644
137,0,0.0,0.0,ABB,-1.40975239069621,0.09058813091990908,0.11753321569672323,0.26630294190898757,0.0
138,0,0.0,0.0,ABB,-1.3936198922883845,0.07755836299138125,0.061234047236259005,0.13038741312468533,0.032211941164125686
139,0,0.0,0.0,ABB,-1.6204878265052816,0.04833274471220578,0.10185596406124389,0.22277170167657734,0.0
140,0,0.0,0.0,ABB,-1.5389019655459804,0.0709649286297327,0.07395010406992192,0.1635279413698975,0.03225155086601991
141,0,0.0,0.0,ABB,-1.4598998021453002,0.0711736907469741,0.0820567575306249,0.19194934162623012,0.0
142,0,0.0,0.0,ABB,-1.6036152504934353,0.07311165660620395,0.06320728947975227,0.15604328236593695,0.01758127278361632
143,0,0.0,0.0,ABB,-1.5811612940346698,0.059450470383715814,0.11091162107671593,0.22466266354622036,0.0
144,0,0.0,0.0,ABB,-1.4208016638876566,0.08904856106829429,0.06453054450760623,0.1230953397944068,0.030160245943547975
145,0,0.0,0.0,ABB,-1.5043710411739029,0.09978880026601517,0.09104893927187724,0.21637035352876172,0.0
146,0,0.0,0.0,ABB,-1.505875949388819,0.08895094943235538,0.07337408748084465,0.16605688535346705,0.02262696979568609
147,0,0.0,0.0,ABB,-1.4304979438324645,0.09729489139588499,0.07843260520583886,0.1833428941543297,0.0
148,0,0.0,0.0,ABB,-1.6276132739081808,0.07523141515878579,0.06309233020328608,0.12952797484075712,0.0305342560363839
149,0,0.0,0.0,ABB,-1.5351054715409065,0.09629079994121259,0.0995782253695143,0.22554685558247226,0.0
150,0,0.0,0.0,ABB,-1.5471536997311963,0.07880328940371661,0.06568380094754779,0.10626423821067588,0.037005297055094935
151,0,0.0,0.0,ABB,-1.7894163334774047,0.049794723816816044,0.08816006322805062,0.18476240304657393,0.0
152,0,0.0,0.0,ABB,-1.7028043783680267,0.06700318746522083,0.07423720852469487,0.13434136009643421,0.03787521518419693
153,0,0.0,0.0,ABB,-1.6136417074451133,0.07778258500381602,0.07696985072642563,0.15604972982234705,0.0
154,0,0.0,0.0,ABB,-1.722664294780969,0.08336088870008912,0.06340947827192622,0.12804578152422813,0.02433815068831658
155,0,0.0,0.0,ABB,-1.7533691662136763,0.06334252628885967,0.098549137654779,0.18870607528210287,0.0
156,0,0.0,0.0,ABB,-1.5785672261787635,0.09436661774110605,0.06803529310000506,0.10451734176717328,0.032826643168302444
157,0,0.0,0.0,ABB,-1.661895077948136,0.10402138207420025,0.08003719732612298,0.17995597628062301,0.0
158,0,0.0,0.0,ABB,-1.6560359076050535,0.09648421196328694,0.07292390762053727,0.13996901622405622,0.027545490014599078
159,0,0.0,0.0,ABB,-1.5911227576601756,0.10271758585780116,0.0759582081262661,0.15141867929635955,0.0
160,0,0.0,0.0,ABB,-1.815493518130086,0.07080289055923994,0.06652456538725104,0.1072449238561299,0.035804992898354746
161,0,0.0,0.0,ABB,-1.6814821530268684,0.10124864203944883,0.08985836664756826,0.19064396947874718,0.0
162,0,0.0,0.0,ABB,-1.6940419432691107,0.08250345661684177,0.0698562224426314,0.09350536609327846,0.037338744396925846
163,0,0.0,0.0,ABB,-1.923118676602042,0.05937499508787364,0.08173094152047336,0.15331663731154038,0.0
164,0,0.0,0.0,ABB,-1.8536602399248698,0.06699214688840172,0.07664118704201489,0.11464054376030348,0.04069365044931174
165,0,0.0,0.0,ABB,-1.7561410561647497,0.08533444612581886,0.07794865348572567,0.1306580465307446,0.0
166,0,0.0,0.0,ABB,-1.8483096804302068,0.0932090214880994,0.06578101144438839,0.1097953767238626,0.0282580354459308
167,0,0.0,0.0,ABB,-1.905713555165312,0.07058542299628906,0.09313865291647286,0.15996699341697113,0.0
168,0,0.0,0.0,ABB,-1.7433670710177247,0.09794368510126988,0.07029865991388068,0.09661843267868296,0.03110079214073691
169,0,0.0,0.0,ABB,-1.85049093060355,0.10399405524202415,0.07601006896692401,0.1515691361614439,0.0
170,0,0.0,0.0,ABB,-1.8211330092647744,0.1019871248857378,0.07371306158662849,0.12347389772131488,0.02924034613474727
171,0,0.0,0.0,ABB,-1.760436862483214,0.10580021698757158,0.07801099816349359,0.13035313146777583,0.0
172,0,0.0,0.0,ABB,-1.9894344827780555,0.07060116223714258,0.0700242396316541,0.09426408946981649,0.03741185988845398
173,0,0.0,0.0,ABB,-1.8451841088654595,0.10438399772768686,0.08618126239674659,0.16373983658032656,0.0
174,0,0.0,0.0,ABB,-1.8342778371142545,0.08747862146540969,0.07134660550327707,0.09000201064857424,0.03339788872777405
175,0,0.0,0.0,ABB,-2.032491596451244,0.07334828956691003,0.08055039872200494,0.13040388801617928,0.0
176,0,0.0,0.0,ABB,-1.9890269602488568,0.07063445062933782,0.07843683439515224,0.10388094946325298,0.039832140378691136
177,0,0.0,0.0,ABB,-1.8928519949674725,0.09156755624689678,0.08166096147321084,0.11606230574736463,0.0
178,0,0.0,0.0,ABB,-1.993163490137037,0.09942812110070331,0.06764266545392265,0.10070577881788663,0.028436964601835455
179,0,0.0,0.0,ABB,-2.0442588315051244,0.07874657678359104,0.09228360225506796,0.13985393477975633,0.0
180,0,0.0,0.0,ABB,-1.9136826092154797,0.09901067934362096,0.0694680370656629,0.09655189437964687,0.025713323086986428
181,0,0.0,0.0,ABB,-2.0548763732108384,0.10074354346204806,0.07633512030072705,0.1322276729441162,0.0
182,0,0.0,0.0,ABB,-2.0008372730239854,0.10418297242563068,0.07342067802307801,0.11539119738644867,0.027397884090974385
183,0,0.0,0.0,ABB,-1.9325728702346145,0.10625423287961905,0.08126881819706898,0.11947997865283998,0.0
184,0,0.0,0.0,ABB,-2.141408214953457,0.07474015981127763,0.07134642624501672,0.08920126553215456,0.03503524917563058
185,0,0.0,0.0,ABB,-2.018611955758316,0.10540641184916,0.08588014131600118,0.1455185001413317,0.0
186,0,0.0,0.0,ABB,-1.9707933160977633,0.09232173485668349,0.0690413613444994,0.09243825610147116,0.026416780212448376
187,0,0.0,0.0,ABB,-2.1354978751686913,0.08713262609575928,0.08215788817027007,0.11651699756863612,0.0
188,0,0.0,0.0,ABB,-2.112050284642635,0.07669652041633984,0.0778175160469137,0.10020295248652303,0.03551157527796624
189,0,0.0,0.0,ABB,-2.0295121561167644,0.09497989764099762,0.08504412674983078,0.1107059383513486,0.0
190,0,0.0,0.0,ABB,-2.1600813070391607,0.10069707069975042,0.0671653578289029,0.09872394516505455,0.02507292101451941
191,0,0.0,0.0,ABB,-2.177253579245022,0.08549816950238137,0.0933618985604881,0.12826478718984874,0.0
192,0,0.0,0.0,ABB,-2.0854290056000506,0.09766396051113624,0.06498413093028912,0.10059321735524371,0.01822393691522617
193,0,0.0,0.0,ABB,-2.2562653848227274,0.09612629305911469,0.07823625476179015,0.12142926332033746,0.0
194,0,0.0,0.0,ABB,-2.189429683878007,0.10295336803229899,0.07068975242988781,0.11331736194517456,0.02267616604085164
195,0,0.0,0.0,ABB,-2.1024010420721666,0.10434539830170736,0.0830092011117595,0.11650274564214784,0.0
196,0,0.0,0.0,ABB,-2.273750525774807,0.08168054226521931,0.0693661211544998,0.08962431179376389,0.029424802917389612
197,0,0.0,0.0,ABB,-2.193718068741341,0.10452358813538376,0.0863600375453217,0.1351805574814628,0.0
198,0,0.0,0.0,ABB,-2.108447530823864,0.09576731494373053,0.06309168277517346,0.09706163762585573,0.01822430972753635
199,0,0.0,0.0,ABB,-2.249924759864183,0.09688000829054572,0.0841251829903015,0.11061697920010544,0.0
200,0,0.0,0.0,ABB,-2.2305265546518553,0.08337986731403846,0.07407088820272717,0.10089468510009764,0.028811661738568375
201,0,0.0,0.0,ABB,-2.170270083380192,0.09515879737304855,0.08584205639943715,0.11165656740119029,0.0
202,0,0.0,0.0,ABB,-2.342056822850365,0.09768722217775899,0.06358294127404647,0.10086980084051805,0.019242978129214758
203,0,0.0,0.0,ABB,-2.311810224401797,0.0893692217828963,0.09402287008224151,0.12369421499866651,0.0
204,0,0.0,0.0,ABB,-2.2534284839639547,0.09468414155881505,0.05744249028740912,0.10498449637551814,0.01052677729863843
205,0,0.0,0.0,ABB,-2.439482245124486,0.09188768635921668,0.07933401532722678,0.11736493762212419,0.0
206,0,0.0,0.0,ABB,-2.3777298980014105,0.09919815940045834,0.06521091794125083,0.11422892287401346,0.01639285404971173
207,0,0.0,0.0,ABB,-2.266995467101667,0.10069910009532185,0.08154023273926192,0.11811749189696463,0.0
208,0,0.0,0.0,ABB,-2.397159107641455,0.08890493567168367,0.06408847908499296,0.09259539471166778,0.022051041428564688
209,0,0.0,0.0,ABB,-2.3648807272253443,0.10213795955795762,0.08557178480198736,0.13073604086893686,0.0
210,0,0.0,0.0,ABB,-2.252251394022031,0.09702433972331548,0.054628855012959276,0.1004793756029351,0.010719834721502166
211,0,0.0,0.0,ABB,-2.3870769051531724,0.10061059858416255,0.0844969811651239,0.11043103136926752,0.0
212,0,0.0,0.0,ABB,-2.3542027708482025,0.08887747698030529,0.06750468757513642,0.10299971027781696,0.02127844358662694
213,0,0.0,0.0,ABB,-2.316731697566844,0.09274979279013396,0.08292366886012785,0.11533859164373697,0.0
214,0,0.0,0.0,ABB,-2.5260149092669826,0.09244321159837676,0.05716060483610698,0.10393889146204167,0.012516357628779388
215,0,0.0,0.0,ABB,-2.4517232282319115,0.09010516292092086,0.09258689320577689,0.12364724183521514,0.0
216,0,0.0,0.0,ABB,-2.4133036279671782,0.09118572727430474,0.04823239146314732,0.10670432677626088,0.004346418056646896
217,0,0.0,0.0,ABB,-2.597898246490446,0.08901389765574302,0.0780431917728028,0.11738598332474795,0.0
218,0,0.0,0.0,ABB,-2.556282920379929,0.09439017953253626,0.05757903482774787,0.11516452911881833,0.01010967965283291
219,0,0.0,0.0,ABB,-2.4260263846157772,0.09611427811567069,0.07637019541000907,0.12079435558021259,0.0
220,0,0.0,0.0,ABB,-2.5255884490849576,0.09391010254468457,0.05642155033567096,0.09528336733880834,0.014642812116731338
221,0,0.0,0.0,ABB,-2.5302353002722624,0.09865179917715433,0.08232104507680972,0.12952315285154603,0.0
222,0,0.0,0.0,ABB,-2.405546203669449,0.0959670632716691,0.04531553666532083,0.1003039878230581,0.005403748562647844
223,0,0.0,0.0,ABB,-2.5486080745919235,0.09857919315865926,0.08210634820082949,0.11301316567736527,0.0
224,0,0.0,0.0,ABB,-2.491425483318561,0.09191231447648257,0.0591721068471674,0.10392742757830546,0.01448197831770429
225,0,0.0,0.0,ABB,-2.4681188284132185,0.08911432086887522,0.07633523627690991,0.1183427047999451,0.0
226,0,0.0,0.0,ABB,-2.6986422564594035,0.0873993525358992,0.0489493941282298,0.1051929339390628,0.006507083324398338
227,0,0.0,0.0,ABB,-2.597048720729937,0.08857128134344822,0.08827202782209048,0.12524174376054198,0.0
228,0,0.0,0.0,ABB,-2.563050518348411,0.08823613177101924,0.039058438757321595,0.10399947272404403,0.0008391911305258416
229,0,0.0,0.0,ABB,-2.7346290456213582,0.08755239393864145,0.07375829238525872,0.11860610409192567,0.0
230,0,0.0,0.0,ABB,-2.71854869440649,0.09002852195517574,0.0489791209802216,0.11382671128576541,0.005217524342170674
231,0,0.0,0.0,ABB,-2.5811154176007056,0.09141663203228467,0.06810697078978911,0.12153257280082592,0.0
232,0,0.0,0.0,ABB,-2.6703236253304663,0.09512114115675485,0.04779386975722085,0.09551076835915102,0.00872947244744755
233,0,0.0,0.0,ABB,-2.691221526017387,0.09441937943983003,0.07636419788694107,0.12882189943335492,0.0
234,0,0.0,0.0,ABB,-2.5688247933708865,0.0931244750216288,0.036851671759821895,0.0955188151987162,0.003063312752860031
