t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
47,0,0.0,0.0,B,-8.608469878492704,-0.5799046592384064,0.13558525894296802,0.2026418305799124,0.0
48,0,0.0,0.0,B,-8.86007552595792,-0.6096665659725786,0.09367930671583036,0.16083349599221103,0.030952459880332343
49,0,0.0,0.0,B,-9.062644521890691,-0.5925938690364156,0.12564757388179834,0.18620278058610554,0.0
50,0,0.0,0.0,B,-9.14230129465964,-0.5862640446369788,0.09360854660419596,0.15966653811409495,0.030740974293407698
51,0,0.0,0.0,B,-9.441478122353114,-0.6115742553255064,0.11759337365963489,0.18091427121340029,0.0
52,0,0.0,0.0,B,-9.554779215261574,-0.5825505717570537,0.09074123619601901,0.1502722217510844,0.030206866550820072
53,0,0.0,0.0,B,-9.71229463262024,-0.5991159913933723,0.11660255487597168,0.18065198077725844,0.0
54,0,0.0,0.0,B,-9.990389229031072,-0.6038342983407308,0.0841879191040571,0.13969483263989405,0.02819972016227064
55,0,0.0,0.0,B,-10.056748715770446,-0.5812330517885815,0.11502477315249938,0.17257710481420233,0.0
56,0,0.0,0.0,B,-10.300440923727232,-0.6067178052311948,0.08045469157177024,0.13690568317831436,0.026643967964333524
57,0,0.0,0.0,B,-10.504340442220052,-0.592597006190176,0.1079913666604979,0.1603341432284853,0.0
58,0,0.0,0.0,B,-10.58966055846329,-0.5865691413779422,0.08038406212127377,0.1364078240839923,0.026499829564291096
59,0,0.0,0.0,B,-10.87974484842424,-0.6086978958335699,0.10182899925870775,0.15527947464180067,0.0
60,0,0.0,0.0,B,-11.000241873473005,-0.5837710309875912,0.07832097498327566,0.1299915505863685,0.02608309838793423
61,0,0.0,0.0,B,-11.156447664408326,-0.5975085451157156,0.10093546588208595,0.15526484706337562,0.0
62,0,0.0,0.0,B,-11.429503515303763,-0.6023295702786002,0.0734036818551041,0.12185831644618832,0.024557816321805752
63,0,0.0,0.0,B,-11.504090899414823,-0.5822410832537843,0.0998981978944016,0.1501156753105976,0.0
64,0,0.0,0.0,B,-11.741188440236535,-0.6044765238900265,0.0705216288327515,0.11935421235885005,0.023388527954173927
65,0,0.0,0.0,B,-11.946372945072524,-0.5926015414034953,0.09465638326607836,0.14079506962295743,0.0
66,0,0.0,0.0,B,-12.036214594089003,-0.586777170039046,0.07045897263664402,0.11912290329347448,0.02328704812105627
67,0,0.0,0.0,B,-12.318795921324654,-0.6065004072012865,0.08981321732332603,0.1362619989114575,0.0
68,0,0.0,0.0,B,-12.445377572987317,-0.5847039472697448,0.06889146695036436,0.11448533960941179,0.02294941652151604
69,0,0.0,0.0,B,-12.600325163935917,-0.5962778679658887,0.08903547502566472,0.13625231061947837,0.0
70,0,0.0,0.0,B,-12.869292770669091,-0.6011639722727903,0.06506248221406327,0.10807180579509437,0.02174936187009821
71,0,0.0,0.0,B,-12.950768479825783,-0.5830349025289212,0.08830081835375259,0.13276158016473513,0.0
72,0,0.0,0.0,B,-13.18221869144508,-0.6027132646205509,0.06278171621412146,0.1058811083999135,0.020842169761908863
73,0,0.0,0.0,B,-13.388633477977812,-0.5926066548421309,0.08423729580734085,0.12548753243433447,0.0
74,0,0.0,0.0,B,-13.482196720175672,-0.5869279952117312,0.06272918596410196,0.10576542509602109,0.020769020305188582
75,0,0.0,0.0,B,-13.758415972127178,-0.604764209059156,0.08034342341644281,0.12151683445163929,0.0
76,0,0.0,0.0,B,-13.89026647693015,-0.5854422933199659,0.06148860147152915,0.10226069129028907,0.020487530420836782
77,0,0.0,0.0,B,-14.044012186385713,-0.5953052191848923,0.07967605321309221,0.12146692677381929,0.0
78,0,0.0,0.0,B,-14.309571198814755,-0.6002328574910762,0.05842017366460012,0.09708874234004393,0.01951756768101131
79,0,0.0,0.0,B,-14.396954498967075,-0.5836784621114193,0.07912461360456434,0.11897699874677539,0.0
80,0,0.0,0.0,B,-14.623466180460632,-0.6012881634490614,0.056578318997007965,0.09518947515888346,0.018796001602133922
81,0,0.0,0.0,B,-14.831054384041497,-0.5926119029647384,0.07587585121978124,0.11316645407313826,0.0
82,0,0.0,0.0,B,-14.927756951977676,-0.5870430540491389,0.056535663649282544,0.09512746950631602,0.018742361951272192
83,0,0.0,0.0,B,-15.198464147810917,-0.6033557013361883,0.07268485554324768,0.10971416024777009,0.0
84,0,0.0,0.0,B,-15.334962712682144,-0.5860428120884851,0.05552235123459483,0.09238266754461917,0.01850235714851731
85,0,0.0,0.0,B,-15.487563266816416,-0.5945170692398984,0.07211504884320585,0.1096277843693517,0.0
86,0,0.0,0.0,B,-15.750216187648917,-0.5994705649908709,0.053006517884102516,0.08813063401306184,0.01770133131834941
87,0,0.0,0.0,B,-15.842764934837591,-0.584212578457076,0.0716816186843426,0.10777457936851353,0.0
88,0,0.0,0.0,B,-16.06488571885214,-0.6001111141217397,0.05149397191596447,0.0864867124789341,0.017115837348059708
89,0,0.0,0.0,B,-16.27359118663085,-0.5926170239990155,0.06901930298228715,0.10303605897838569,0.0
90,0,0.0,0.0,B,-16.372996596351868,-0.587134700486275,0.05146006054761669,0.0864510726260809,0.01707601946759641
91,0,0.0,0.0,B,-16.63884396897914,-0.6021883206672681,0.06636187736783379,0.10003557852513818,0.0
92,0,0.0,0.0,B,-16.779504351412594,-0.5865420936822721,0.05061144551989276,0.08423820152708228,0.016867672638876424
93,0,0.0,0.0,B,-16.931015059757122,-0.5938654596948769,0.06587570004297241,0.09992550767198569,0.0
94,0,0.0,0.0,B,-17.191143218282626,-0.5988338112970024,0.04850993636457217,0.08068414978360623,0.0161944582564802
95,0,0.0,0.0,B,-17.288280786879298,-0.584664520570568,0.0655221721511656,0.098495907205309,0.0
96,0,0.0,0.0,B,-17.506444967052307,-0.5991214505715277,0.047250262633158534,0.07925871908911442,0.015711544167569504
97,0,0.0,0.0,B,-17.716213393098016,-0.5926218528417112,0.06329602301367156,0.09456120259897466,0.0
98,0,0.0,0.0,B,-17.817986783564493,-0.5872104563457838,0.04722374491535038,0.07923667248789514,0.01568174014955337
99,0,0.0,0.0,B,-18.07948686717768,-0.6012035194133865,0.061052495461031274,0.09194594728827017,0.0
100,0,0.0,0.0,B,-18.223919069237404,-0.5869647902124826,0.04649856657508057,0.07740951977531316,0.015498196668783439
101,0,0.0,0.0,B,-18.37439314721006,-0.593317779808961,0.06063710512537934,0.09182375756978738,0.0
102,0,0.0,0.0,B,-18.63229195460795,-0.5982929064524878,0.04471587359372632,0.07439640104597828,0.01492410260456204
103,0,0.0,0.0,B,-18.733560537157597,-0.5850531964156092,0.06033994332603475,0.09068689841014944,0.0
104,0,0.0,0.0,B,-18.94812007897358,-0.5982768329286854,0.04365425123873895,0.07315630972473475,0.014520336773507772
105,0,0.0,0.0,B,-19.158899376201038,-0.5926262798226879,0.05844713573744931,0.08736798827325512,0.0
106,0,0.0,0.0,B,-19.262779061154212,-0.5872751108589869,0.04363382690952885,0.07314156874998179,0.014497917724976515
107,0,0.0,0.0,B,-19.52034262167125,-0.6003602831856756,0.05653075255079592,0.08507873048513032,0.0
108,0,0.0,0.0,B,-19.66822753970793,-0.5873281156332159,0.043003768644290716,0.07160254004127865,0.014334238133271423
109,0,0.0,0.0,B,-19.817715940941696,-0.5928510834874585,0.05617502905144371,0.08495288634011472,0.0
110,0,0.0,0.0,B,-20.073618069210056,-0.5978268068054691,0.041471795682409225,0.06901656179645353,0.013838627626216331
111,0,0.0,0.0,B,-20.17864758156591,-0.5853921268102085,0.055919013032325986,0.084025036731416,0.0
112,0,0.0,0.0,B,-20.389893029636486,-0.5975468146922998,0.04056794523872941,0.06793343245900679,0.013497137373998774
113,0,0.0,0.0,B,-20.601633361449508,-0.5926302290441994,0.05428686919495503,0.08118709781702645,0.0
114,0,0.0,0.0,B,-20.707411776033958,-0.5873318285112852,0.04055246078243357,0.06792275056412597,0.013480241177671059
115,0,0.0,0.0,B,-20.961373519237725,-0.599629026817984,0.052633319332378595,0.07917352749316213,0.0
116,0,0.0,0.0,B,-21.11244556067813,-0.5876444530782589,0.039997431047968025,0.06660444925741034,0.013332767674670912
117,0,0.0,0.0,B,-21.26099703502994,-0.5924487567297034,0.05232789010688832,0.07904965995729345,0.0
118,0,0.0,0.0,B,-21.515088206403632,-0.5974201819483963,0.038666308972566954,0.06436137089356089,0.012900409759031766
119,0,0.0,0.0,B,-21.623574867301198,-0.5856912346096665,0.05210278881234129,0.07827530110736279,0.0
120,0,0.0,0.0,B,-21.831749906413613,-0.5969089416989868,0.03789000765062934,0.06341141939026827,0.012608744594122891
121,0,0.0,0.0,B,-22.044403570782166,-0.5926336462370988,0.050678502418008954,0.07581958683021447,0.0
122,0,0.0,0.0,B,-22.15191408921315,-0.5873827663949426,0.03787847846064434,0.06340303845018717,0.012596023366842174
123,0,0.0,0.0,B,-22.402550636719084,-0.5989878741843631,0.04923916158488392,0.0740397842914479,0.0
124,0,0.0,0.0,B,-22.556585439117836,-0.5879229373932935,0.03738381457409323,0.062257543462379356,0.012461983730408039
125,0,0.0,0.0,B,-22.704246684687362,-0.5920984747499118,0.04897621747672847,0.07392139157097222,0.0
126,0,0.0,0.0,B,-22.95667675318516,-0.5970615998627993,0.03621617656858442,0.06029378520808778,0.012081386544316236
127,0,0.0,0.0,B,-23.06836789886713,-0.5859579653911811,0.04877492313153931,0.07326255006658602,0.0
128,0,0.0,0.0,B,-23.273679777707095,-0.5963462919484867,0.03554432721868138,0.05945724062907552,0.011830164109290966
129,0,0.0,0.0,B,-23.487201034079416,-0.5926364915783842,0.047519205844821694,0.07111531823653167,0.0
130,0,0.0,0.0,B,-23.596308594692367,-0.5874294343570895,0.03553592932847248,0.05945015937139785,0.0118206240105334
131,0,0.0,0.0,B,-23.843851390692198,-0.5984203021780689,0.046256661954046784,0.06953460127766416,0.0
132,0,0.0,0.0,B,-24.000656922242076,-0.5881704538743048,0.035090669606300424,0.058442525149517414,0.011697874871594053
133,0,0.0,0.0,B,-24.14747276919178,-0.5917909018771822,0.04602972167005649,0.06942369143781625,0.0
134,0,0.0,0.0,B,-24.398363698740148,-0.5967423626017514,0.03405795664299885,0.05670926214986209,0.011360200636834862
135,0,0.0,0.0,B,-24.513046750372077,-0.5861980139045853,0.04584715436101909,0.06885367696378034,0.0
136,0,0.0,0.0,B,-24.71567392127512,-0.5958458714202577,0.03347261988006939,0.05596971945666348,0.011142220478849543
137,0,0.0,0.0,B,-24.930018803101063,-0.5926387352492006,0.04473016783446637,0.0669588770883078,0.0
138,0,0.0,0.0,B,-25.040613081517282,-0.5874729134640799,0.0334666709128056,0.05596333566326503,0.011135117012077846
139,0,0.0,0.0,B,-25.285257873431217,-0.5979135989055162,0.04361518463845533,0.06554857911607971,0.0
140,0,0.0,0.0,B,-25.444667841165057,-0.588392289901662,0.033062447955689696,0.055067510140035324,0.011021972226588194
141,0,0.0,0.0,B,-25.59068143805826,-0.5915188372048893,0.04341886822832609,0.0654461593113872,0.0
142,0,0.0,0.0,B,-25.840133174225596,-0.5964557357832254,0.032142451709075315,0.05352666073631389,0.01072030991555347
143,0,0.0,0.0,B,-25.95762745046938,-0.586415809098676,0.04325130704456463,0.06494575541018391,0.0
144,0,0.0,0.0,B,-26.157725284121934,-0.5953975374609425,0.03162949277308387,0.05287048634466743,0.010529956999654812
145,0,0.0,0.0,B,-26.372851416847737,-0.592640354582011,0.042249978098878635,0.06326009686651998,0.0
146,0,0.0,0.0,B,-26.484841751405746,-0.5875139930603043,0.03162543067007732,0.0528644161131257,0.010524724781404721
147,0,0.0,0.0,B,-26.726755693300397,-0.5974578257124283,0.0412593889400707,0.06199647003760391,0.0
148,0,0.0,0.0,B,-26.88862456668089,-0.5885925724980514,0.03125574014644883,0.05206059655497122,0.010419837570245987
149,0,0.0,0.0,B,-27.033877556086342,-0.5912766373525273,0.04108922025929092,0.061902893557204214,0.0
150,0,0.0,0.0,B,-27.28197243151519,-0.5961964247800461,0.030430925476264827,0.05068204003303405,0.01014870274495268
151,0,0.0,0.0,B,-27.402122958774783,-0.5866148464026063,0.04093388063303659,0.0614579662597275,0.0
152,0,0.0,0.0,B,-27.59982809584379,-0.594993257843959,0.02997906378985485,0.05009786511604897,0.009981536045593585
153,0,0.0,0.0,B,-27.81569452898338,-0.5926413321682407,0.04003008158999927,0.059947525026906485,0.0
154,0,0.0,0.0,B,-27.929006079976165,-0.5875532593182029,0.02997642682601038,0.05009184888205449,0.009977740609985204
155,0,0.0,0.0,B,-28.168333148234048,-0.5970451008904734,0.03914529899727194,0.058810818010325075,0.0
156,0,0.0,0.0,B,-28.332532338907292,-0.5887745695987261,0.0296361310705995,0.04936472168933564,0.009880020696031108
157,0,0.0,0.0,B,-28.477065016933253,-0.5910598168685026,0.038997540767905695,0.05872602242795902,0.0
158,0,0.0,0.0,B,-28.723871113199074,-0.5959602101201816,0.028892464018153433,0.048124331453976446,0.009635003758877802
159,0,0.0,0.0,B,-28.846543868982426,-0.5867979205762197,0.03885229920946005,0.05832597613513084,0.0
160,0,0.0,0.0,B,-29.04197758627292,-0.5946265894336813,0.02849259276230968,0.047602634370163634,0.009487466318428738
161,0,0.0,0.0,B,-29.25854464259853,-0.5926416545674555,0.03803158530580235,0.05696381596313587,0.0
162,0,0.0,0.0,B,-29.373115438499568,-0.5875911539461035,0.028491002071682387,0.047596486695178256,0.00948477037122381
163,0,0.0,0.0,B,-29.609980624796876,-0.5966690944741048,0.03723752720102885,0.05593752134212987,0.0
164,0,0.0,0.0,B,-29.77639551020633,-0.5889409021139359,0.028175984946790585,0.04693402684925608,0.00939332449829165
165,0,0.0,0.0,B,-29.920246968524296,-0.5908647656140481,0.037109046130609544,0.055861188995672065,0.0
166,0,0.0,0.0,B,-30.165820720620843,-0.5957436883600828,0.02750209699587256,0.045812255450014376,0.00917083834501205
167,0,0.0,0.0,B,-30.29089892474669,-0.5869672921890342,0.036972256099892124,0.05549794394204128,0.0
168,0,0.0,0.0,B,-30.484169775611438,-0.5942923040937742,0.027146787574646773,0.045345023046999305,0.009040048983071536
169,0,0.0,0.0,B,-30.70139891779294,-0.5926413114050838,0.036222970958566164,0.054262419418995726,0.0
170,0,0.0,0.0,B,-30.817177550994074,-0.5876280140138591,0.027145932403804116,0.04533860504701613,0.009038188346520263
171,0,0.0,0.0,B,-31.051690153470663,-0.5963246649523094,0.03550727426788516,0.05333266791559276,0.0
172,0,0.0,0.0,B,-31.220217727210414,-0.5890936961512039,0.026852854190059283,0.0447312393037301,0.008952276785424748
173,0,0.0,0.0,B,-31.36342597799746,-0.5906885450377521,0.035395431815048214,0.05326433273931746,0.0
174,0,0.0,0.0,B,-31.60781421951964,-0.5955440844696216,0.02623943533626312,0.04371208399549169,0.008749372524813866
175,0,0.0,0.0,B,-31.735195404560994,-0.5871248087964255,0.03526579758556772,0.05293163227337105,0.0
176,0,0.0,0.0,B,-31.926401315960735,-0.5939861155030068,0.02592257085976405,0.04329253875834924,0.008632973616937522
177,0,0.0,0.0,B,-32.14425502971825,-0.5926402947279877,0.03457842750343013,0.051805158687494926,0.0
178,0,0.0,0.0,B,-32.261198835765924,-0.5876640995286398,0.025922196354198235,0.04328574251167954,0.00863173980572705
179,0,0.0,0.0,B,-32.49345507431097,-0.5960075934677518,0.03393086361592618,0.05096023422580583,0.0
180,0,0.0,0.0,B,-32.664002069276336,-0.5892346942125608,0.02564831635274305,0.04272575464567043,0.008550744019221453
181,0,0.0,0.0,B,-32.80660415433839,-0.59052873879335,0.033833427852535514,0.050899352105101894,0.0
182,0,0.0,0.0,B,-33.04984574315252,-0.5953591137154292,0.025087667053159,0.041795989931774746,0.008364974234557957
183,0,0.0,0.0,B,-33.17943941323473,-0.5872719945706641,0.03370991623727095,0.050592283639788405,0.0
184,0,0.0,0.0,B,-33.36866936994677,-0.5937044764896433,0.02480416741005525,0.04141837057811824,0.0082610187371662
185,0,0.0,0.0,B,-33.58711106225563,-0.5926385985352738,0.03307661617917676,0.04956043187982905,0.0
186,0,0.0,0.0,B,-33.70518466435932,-0.5876996128838066,0.024804064598181436,0.04141111000384729,0.008260246154380056
187,0,0.0,0.0,B,-33.93526978198075,-0.5957143862899895,0.03248865050205177,0.04879038372838902,0.0
188,0,0.0,0.0,B,-34.10775115522991,-0.5893653377115954,0.02454711053620131,0.040892210577300005,0.008183644396554281
189,0,0.0,0.0,B,-34.24978324087406,-0.5903833415104014,0.03240372501490236,0.04873637825125041,0.0
190,0,0.0,0.0,B,-34.49191036568138,-0.5951868784477253,0.02403280601522261,0.040040811082773346,0.008012960210099096
191,0,0.0,0.0,B,-34.623636105640706,-0.587410117568656,0.032285502389033806,0.04845103571778555,0.0
192,0,0.0,0.0,B,-34.81097151655427,-0.5934444265231631,0.023778418988176182,0.039700195951872824,0.00791982663391807
193,0,0.0,0.0,B,-35.02996542729117,-0.5926362184307382,0.03169974269771782,0.0475018571263517,0.0
194,0,0.0,0.0,B,-35.14913956049441,-0.5877347128064341,0.023778416607182017,0.03969240125493655,0.007919383038661711
195,0,0.0,0.0,B,-35.37712952879656,-0.5954421259430966,0.031164198633385626,0.046798189141889525,0.0
196,0,0.0,0.0,B,-35.55146722667807,-0.5894868290848566,0.023536487009867324,0.03920941138541481,0.007846731691239136
197,0,0.0,0.0,B,-35.692964685943515,-0.5902506748146263,0.031090165068153305,0.046750480833782526,0.0
198,0,0.0,0.0,B,-35.93400392700655,-0.5950257899152298,0.02306312234385999,0.038427112430489234,0.007689404254308963
199,0,0.0,0.0,B,-36.0677898605918,-0.5875402408860942,0.03097655165016186,0.046483722743482676,0.0
200,0,0.0,0.0,B,-36.253305677211436,-0.593203475454728,0.02283426303169699,0.0381192769306804,0.007605731854538751
201,0,0.0,0.0,B,-36.47281680266418,-0.5926331513613567,0.03043285106566387,0.04560723907310672,0.0
202,0,0.0,0.0,B,-36.59306735474439,-0.5877695245122538,0.02283422086853515,0.03811089105496606,0.007605511180856147
203,0,0.0,0.0,B,-36.81903027079534,-0.5951883575571741,0.029943650709030552,0.04496265989651678,0.0
204,0,0.0,0.0,B,-36.99515221376236,-0.5896001791518551,0.02260571105071461,0.037659506566551,0.007536430300908296
205,0,0.0,0.0,B,-37.13614969753563,-0.5901293231157735,0.029879122198481062,0.04492068440767186,0.0
206,0,0.0,0.0,B,-37.37612289580825,-0.5948745083020138,0.022168705207934132,0.03693846573016546,0.007390990194377162
207,0,0.0,0.0,B,-37.511904417483066,-0.5876632620284589,0.0297695583308784,0.04466995770774679,0.0
208,0,0.0,0.0,B,-37.69567005714771,-0.5929795138376206,0.02196233124717606,0.03665976684661618,0.007315628994479026
209,0,0.0,0.0,B,-37.91566408392789,-0.5926293954176667,0.0292632796739062,0.04385777125585068,0.0
210,0,0.0,0.0,B,-38.03697130612317,-0.5878041472023001,0.02196213471336873,0.036650743086041576,0.0073155458829794575
211,0,0.0,0.0,B,-38.26096854613031,-0.5949510010893376,0.028815241596503446,0.043265992660221575,0.0
212,0,0.0,0.0,B,-38.43880778758697,-0.5897062436555268,0.02174567995865791,0.03622735625293607,0.007249707885280789
213,0,0.0,0.0,B,-38.57933928598922,-0.590018083940015,0.028759024869565976,0.04322921159424074,0.0
214,0,0.0,0.0,B,-38.81826426133361,-0.5947318962163626,0.02134112346109599,0.03556088994236688,0.007114897830394276
215,0,0.0,0.0,B,-38.95598298477864,-0.5877799435485349,0.028653045788355327,0.04299242156919522,0.0
216,0,0.0,0.0,B,-39.13806309841131,-0.5927707429981001,0.021154637099365506,0.035308172264865635,0.007046869672440767
217,0,0.0,0.0,B,-39.35850634645857,-0.5926249496793561,0.02818023778290492,0.04223741391488836,0.0
218,0,0.0,0.0,B,-39.48085419862687,-0.5878386596678336,0.0211541928053493,0.035298472561789064,0.007046855264921992
219,0,0.0,0.0,B,-39.70294137805817,-0.5947282827950463,0.027768917795422655,0.04169298725639823,0.0
220,0,0.0,0.0,B,-39.88243540241596,-0.5898057517612492,0.020948624230770374,0.034900035723870126,0.006983975967210997
221,0,0.0,0.0,B,-40.022534297696396,-0.5899159291035986,0.02771998222070197,0.04166089412673267,0.0
222,0,0.0,0.0,B,-40.26042544706851,-0.5945969822372998,0.020573159501090284,0.03428241210695874,0.006858713550437233
223,0,0.0,0.0,B,-40.40002832696048,-0.5878909371302941,0.02761719892562631,0.041436307028007234,0.0
224,0,0.0,0.0,B,-40.580483441888106,-0.592575619961591,0.020404330036375713,0.034052931014527325,0.0067971814406720165
225,0,0.0,0.0,B,-40.80134281540842,-0.5926198140943338,0.027174472434170167,0.04073240387076239,0.0
226,0,0.0,0.0,B,-40.924718418600804,-0.5878731245302182,0.020403562173886607,0.03404252468094722,0.0067971801166791836
227,0,0.0,0.0,B,-41.14494619684096,-0.5945186811979014,0.026796037058599342,0.040230586783338816,0.0
228,0,0.0,0.0,B,-41.32603632993059,-0.5898993285061174,0.020207872079620024,0.033666444714537,0.006737011586933784
229,0,0.0,0.0,B,-41.465735441949114,-0.5898219740642052,0.02675348924256842,0.040202709773824896,0.0
230,0,0.0,0.0,B,-41.702604241253304,-0.5944689320692318,0.019858598563503613,0.033092719467308414,0.006620359604624619
231,0,0.0,0.0,B,-41.84404283482334,-0.5879968026986113,0.02665357381606519,0.0399888790474258,0.0
232,0,0.0,0.0,B,-42.02292989634113,-0.5923928136782639,0.019705500389752724,0.03288407803855794,0.006564603368609801
233,0,0.0,0.0,B,-42.24417284166775,-0.5926139893828948,0.026238004047339118,0.03933086491013463,0.0
234,0,0.0,0.0,B,-42.36856601727263,-0.5879075914830969,0.019704347767321925,0.032872940748953104,0.006564570191820884
235,0,0.0,0.0,B,-42.58698077634699,-0.5943208841009007,0.02588912913537892,0.03886751210046494,0.0
236,0,0.0,0.0,B,-42.769611687263996,-0.5899875126456708,0.019517662163955233,0.03251699655890776,0.006506894984618121
237,0,0.0,0.0,B,-42.90894331250609,-0.5897354535089757,0.02585219198559406,0.03884341475968318,0.0
238,0,0.0,0.0,B,-43.14479874049368,-0.5943470255140698,0.019192060434049633,0.03198288146782581,0.00639803764659014
239,0,0.0,0.0,B,-43.288028582765634,-0.5880980237137597,0.025754866199410784,0.038639124515747435,0.0
240,0,0.0,0.0,B,-43.46540141297835,-0.5922211699326876,0.019053023160672485,0.03179297841665307,0.0063474344327665725
241,0,0.0,0.0,B,-43.68699588247677,-0.5926074769609181,0.025363914734837942,0.038022495453751574,0.0
