t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
1223,12,1.0471975511965976,0.3333333333333333,B,-45.43730649449533,0.47367802698719125,0.7242111414199763,0.7310399064773745,0.0
1224,12,1.0471975511965976,0.3333333333333333,B,-45.929259402639985,-0.03121342376568087,0.7110590776875452,0.7291712902178598,0.5565130778535254
1225,12,1.0471975511965976,0.3333333333333333,B,-45.83498718658161,0.1730333209245815,0.7242061931980274,0.7310373674378593,0.0
1226,12,1.0471975511965976,0.3333333333333333,B,-46.151398734813355,-0.10208471840782893,0.7110566099407001,0.7291686872447513,0.5565169289048784
1227,12,1.0471975511965976,0.3333333333333333,B,-46.358218812818876,-0.244674385310728,0.7242184371800156,0.7310442088130507,0.0
1228,12,1.0471975511965976,0.3333333333333333,B,-46.38711916185863,-0.17951883936881646,0.711040309737505,0.7291592404933853,0.5564985386084735
1229,12,1.0471975511965976,0.3333333333333333,B,-46.82706396271151,-0.6116387100078663,0.7242204760006581,0.7310453821217505,0.0
1230,12,1.0471975511965976,0.3333333333333333,B,-46.571893179975,-0.23238952966962784,0.7110461433112939,0.7291630147635332,0.5565046087762445
1231,12,1.0471975511965976,0.3333333333333333,B,-47.083445389536564,-0.7804800232664949,0.7242043555555702,0.7310367925740915,0.0
1232,12,1.0471975511965976,0.3333333333333333,B,-46.661788569379105,-0.23946373275528365,0.7110522196546024,0.7291678568374129,0.556504482382275
1233,12,1.0471975511965976,0.3333333333333333,B,-47.05449075025176,-0.6833626267188553,0.7241996373808135,0.7310343805498487,0.0
1234,12,1.0471975511965976,0.3333333333333333,B,-46.651002242822685,-0.19793697750836886,0.711033842401367,0.7291573890089678,0.5564815132816386
1235,12,1.0471975511965976,0.3333333333333333,B,-46.78213183978339,-0.3593053463815543,0.7242063667808776,0.7310386453739459,0.0
1236,12,1.0471975511965976,0.3333333333333333,B,-46.573904254078826,-0.12444114784243698,0.7110184518166405,0.7291472674880852,0.5564712871456442
1237,12,1.0471975511965976,0.3333333333333333,B,-46.40608382726407,0.061499429280131745,0.7241983972510976,0.7310340990399516,0.0
1238,12,1.0471975511965976,0.3333333333333333,B,-46.491767058545264,-0.04852476912593154,0.7110222972864664,0.7291501757067967,0.5564730504466804
