t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
0,20,1.7453292519943295,0.5555555555555556,B,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998
1,20,1.7453292519943295,0.5555555555555556,B,-0.6938063714798675,-0.6938063714798675,1.0,1.0,0.0
2,20,1.7453292519943295,0.5555555555555556,B,-0.2049266670444427,-0.10246333352222135,0.9999999999999998,0.9999999999999998,0.8523171049817972
3,20,1.7453292519943295,0.5555555555555556,B,-0.9660885657152918,-0.9358244022597371,0.9999999999999997,0.9999999999999997,0.0
4,20,1.7453292519943295,0.5555555555555556,B,-0.3566751619404434,-0.1761028313330115,0.9967790009877773,0.9999999999999997,0.7638550604606466
5,20,1.7453292519943295,0.5555555555555556,B,-0.8354166847777792,-0.7275777502868412,0.9995243135410238,0.9999999999999996,0.0
6,20,1.7453292519943295,0.5555555555555556,B,-0.11536363213510906,-0.04239859208823439,0.9769516053046852,0.9999297492466167,0.8277338242975953
7,20,1.7453292519943295,0.5555555555555556,B,-0.2749005537250483,-0.20094275772598463,0.9942378514667664,0.9999896251653625,0.0
8,20,1.7453292519943295,0.5555555555555556,B,-0.05974789354422028,-0.0035582527711408712,0.9461076026734431,0.9986986828685863,0.84563232536195
9,20,1.7453292519943295,0.5555555555555556,B,0.37572634105988845,0.43211493188968286,0.9779713782745665,0.999726235783272,0.0
10,20,1.7453292519943295,0.5555555555555556,B,-0.009911465795375982,0.025485462527001818,0.9252089862050868,0.992613382184255,0.8449704439702597
11,20,1.7453292519943295,0.5555555555555556,B,0.7258850282925462,0.8284845784565633,0.9534750374963998,0.9978394526015175,0.0
12,20,1.7453292519943295,0.5555555555555556,B,-0.023536283585284867,0.03156470031719703,0.9221366138488609,0.9776909469056527,0.8531144575149272
13,20,1.7453292519943295,0.5555555555555556,B,0.6548352212565456,0.7807012885341585,0.9333617533969134,0.9911456321982806,0.0
14,20,1.7453292519943295,0.5555555555555556,B,-0.0956522789829407,0.008129011588601562,0.9229473657071511,0.956067693161733,0.8616835688007356
15,20,1.7453292519943295,0.5555555555555556,B,0.1469313924379278,0.3012678563334919,0.9243085528638109,0.9768180709860208,0.0
16,20,1.7453292519943295,0.5555555555555556,B,-0.20258109170141744,-0.03380058213331693,0.9217943077511804,0.9363406877574081,0.8443290016075908
17,20,1.7453292519943295,0.5555555555555556,B,-0.5247449801113108,-0.3394422230372124,0.9219113396057861,0.9566596832376288,0.0
18,20,1.7453292519943295,0.5555555555555556,B,-0.317192291464233,-0.07906908838810209,0.9212921893415782,0.9250860321343518,0.8428417024116439
19,20,1.7453292519943295,0.5555555555555556,B,-1.0440520141655825,-0.8234887529807732,0.9226737583652175,0.9375312314245029,0.0
20,20,1.7453292519943295,0.5555555555555556,B,-0.39713932007302977,-0.10534258921601455,0.9164913466050845,0.9227950707023282,0.8363154870039671
21,20,1.7453292519943295,0.5555555555555556,B,-1.1423427592655895,-0.9010356602189492,0.921660628469595,0.9263982405674265,0.0
22,20,1.7453292519943295,0.5555555555555556,B,-0.39288699838516533,-0.09288067329616137,0.9154665399074572,0.9242168710287957,0.8357754523610733
23,20,1.7453292519943295,0.5555555555555556,B,-0.8014186374154784,-0.539007650154497,0.9186167110538673,0.924412594875023,0.0
24,20,1.7453292519943295,0.5555555555555556,B,-0.31896439796392734,-0.04581614088857064,0.9172100924123507,0.9232801617731143,0.8415922916607376
25,20,1.7453292519943295,0.5555555555555556,B,-0.18539468457899416,0.08181821057191196,0.9180230678744602,0.9258564012918367,0.0
26,20,1.7453292519943295,0.5555555555555556,B,-0.2533852452482739,-0.0018100835027987927,0.9170809742668071,0.9204201866130725,0.8421208552522769
27,20,1.7453292519943295,0.5555555555555556,B,0.3597099891993651,0.6443692506172256,0.9190751201101656,0.9249446485253523,0.0
28,20,1.7453292519943295,0.5555555555555556,B,-0.21044958125276148,0.029946164926448984,0.9172248807251413,0.9192745265516655,0.842707270893448
29,20,1.7453292519943295,0.5555555555555556,B,0.5517544137560894,0.8608729900359412,0.9191659805699242,0.921915623391336,0.0
30,20,1.7453292519943295,0.5555555555555556,B,-0.24558048633322338,0.024570786544276912,0.9186061502730416,0.919951947887475,0.8476161988703248
31,20,1.7453292519943295,0.5555555555555556,B,0.27932426592232407,0.6140119194225987,0.9188882133702152,0.9202342122824559,0.0
32,20,1.7453292519943295,0.5555555555555556,B,-0.3317574775141001,-0.006630060992446479,0.9184569597997412,0.9201820771890039,0.8469425620102664
33,20,1.7453292519943295,0.5555555555555556,B,-0.3304782226858529,0.03306640780118669,0.9188137301590052,0.9206156682378756,0.0
34,20,1.7453292519943295,0.5555555555555556,B,-0.44892350037897033,-0.053528897857152175,0.9184312055820039,0.9195081354494387,0.8449564967013633
35,20,1.7453292519943295,0.5555555555555556,B,-0.9763517800290995,-0.5812961314200704,0.9185377166447815,0.9209833163978267,0.0
36,20,1.7453292519943295,0.5555555555555556,B,-0.5468392586946097,-0.09049417386018024,0.9179074449722738,0.9187345044343416,0.8440328414378295
37,20,1.7453292519943295,0.5555555555555556,B,-1.3365963275171848,-0.9142163747294428,0.9185975188687101,0.9201489672061047,0.0
38,20,1.7453292519943295,0.5555555555555556,B,-0.5950745739488704,-0.10242211102447547,0.9165439124861163,0.9186844916442966,0.839655897163553
39,20,1.7453292519943295,0.5555555555555556,B,-1.2406702855830838,-0.794945439338968,0.9180772205098248,0.9190981858476908,0.0
40,20,1.7453292519943295,0.5555555555555556,B,-0.5616839312686909,-0.07497145876788945,0.9168506935245507,0.9189351852680667,0.8412007589592954
41,20,1.7453292519943295,0.5555555555555556,B,-0.7495981822866121,-0.2876049567073322,0.9176119610893486,0.9190444897250555,0.0
42,20,1.7453292519943295,0.5555555555555556,B,-0.4940813038587148,-0.029824742066318022,0.916920965884416,0.9185678530484898,0.841831022173116
43,20,1.7453292519943295,0.5555555555555556,B,-0.12386911230744724,0.34954732746225237,0.9179080908239063,0.9194010549070192,0.0
44,20,1.7453292519943295,0.5555555555555556,B,-0.4276512372478298,0.013966619336848687,0.9167068005183379,0.9181458001688029,0.841633329690997
45,20,1.7453292519943295,0.5555555555555556,B,0.2967704305781752,0.7902278691087562,0.9180788358462598,0.9191253174097647,0.0
46,20,1.7453292519943295,0.5555555555555556,B,-0.4156513264197751,0.031182358101765728,0.9172920352868774,0.9183054475159206,0.8429731036632134
47,20,1.7453292519943295,0.5555555555555556,B,0.2921933148989735,0.8081725742427462,0.9179691063920625,0.9185883710690896,0.0
48,20,1.7453292519943295,0.5555555555555556,B,-0.4728663235686827,0.014519116280613323,0.9177714253351161,0.9185110845453369,0.8450386987301752
49,20,1.7453292519943295,0.5555555555555556,B,-0.15261698359283024,0.3912068106006311,0.9181875891757756,0.9185589761191778,0.0
50,20,1.7453292519943295,0.5555555555555556,B,-0.5778447375198694,-0.02625900480256106,0.9177202297536761,0.9184124670820405,0.8444081752574996
51,20,1.7453292519943295,0.5555555555555556,B,-0.8177252051771948,-0.24420991562276817,0.9182285277231794,0.9187835216182035,0.0
52,20,1.7453292519943295,0.5555555555555556,B,-0.690526464623992,-0.07101440904315233,0.9180489718063075,0.918260965391116,0.8455648723164519
53,20,1.7453292519943295,0.5555555555555556,B,-1.3756284458530768,-0.7725748924897194,0.9181744316936348,0.9187141229183032,0.0
54,20,1.7453292519943295,0.5555555555555556,B,-0.7700702993014574,-0.09873451814684642,0.9174038373418659,0.9181811873988454,0.8431129873284511
55,20,1.7453292519943295,0.5555555555555556,B,-1.5483468606031492,-0.9203944914163665,0.9180917660223908,0.9183916383659052,0.0
56,20,1.7453292519943295,0.5555555555555556,B,-0.7826872512523164,-0.09346693884933277,0.9170728024554864,0.9182536467553815,0.8419245703301906
57,20,1.7453292519943295,0.5555555555555556,B,-1.2639261960452925,-0.6139956478204343,0.9177597522505679,0.9182669341283792,0.0
58,20,1.7453292519943295,0.5555555555555556,B,-0.7329626183043858,-0.05728773343931344,0.9171234708533857,0.9181772123229384,0.8423409721138295
59,20,1.7453292519943295,0.5555555555555556,B,-0.6748082344131487,-0.010872573211126058,0.9177542106333488,0.9184099961041212,0.0
60,20,1.7453292519943295,0.5555555555555556,B,-0.6617368164808051,-0.01052588503504158,0.9168406234571195,0.917961162359821,0.8419389086442528
61,20,1.7453292519943295,0.5555555555555556,B,-0.10057805679601672,0.5794205600888755,0.9178615260601215,0.9183955590008369,0.0
62,20,1.7453292519943295,0.5555555555555556,B,-0.6122969178816379,0.024948779660393827,0.9168859566261234,0.9179783463904213,0.8418826532650086
63,20,1.7453292519943295,0.5555555555555556,B,0.15563904949810137,0.8553767828907899,0.9177590377632391,0.9181786305960077,0.0
64,20,1.7453292519943295,0.5555555555555556,B,-0.6303189684355519,0.027580565386147393,0.9172860024415479,0.9181082494014388,0.8431196204246934
65,20,1.7453292519943295,0.5555555555555556,B,-0.050694527172881476,0.6737897714299491,0.9178338958001933,0.9181319295646869,0.0
66,20,1.7453292519943295,0.5555555555555556,B,-0.7103860504181572,-0.0007405504918250039,0.9173056116271184,0.918073523650783,0.843316996949196
67,20,1.7453292519943295,0.5555555555555556,B,-0.6254693149402053,0.1280224241108463,0.9180348752422464,0.9182528192793086,0.0
68,20,1.7453292519943295,0.5555555555555556,B,-0.825093731209216,-0.046493726845782006,0.9176326491251552,0.9180468131400756,0.844389716754748
69,20,1.7453292519943295,0.5555555555555556,B,-1.2854295525422212,-0.5020416132365223,0.9180164850000613,0.9182604818813428,0.0
70,20,1.7453292519943295,0.5555555555555556,B,-0.9269585748277102,-0.08572163215056988,0.9177321800864537,0.9180619955471632,0.8447594785509195
71,20,1.7453292519943295,0.5555555555555556,B,-1.702122103731274,-0.8919382945292673,0.9180550623599422,0.9181455391058198,0.0
72,20,1.7453292519943295,0.5555555555555556,B,-0.9796720381846699,-0.10022907648842695,0.9173484892217985,0.9180740413470558,0.8430701889094975
73,20,1.7453292519943295,0.5555555555555556,B,-1.6748418018636302,-0.8407320153993477,0.9179244428743203,0.9180764284197211,0.0
74,20,1.7453292519943295,0.5555555555555556,B,-0.9620516252028521,-0.08001749107990347,0.917341599084722,0.9180588708600625,0.8430707813420947
