t,phi_index,phi,phi_over_pi,sequence,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
851,12,1.0471975511965976,0.3333333333333333,ABB,101.67822795274608,0.2598028566955644,0.5578061517766117,0.5609526818416098,0.0
852,12,1.0471975511965976,0.3333333333333333,ABB,102.24096666110908,0.47483337311544893,0.5541635360927193,0.5603502151791697,0.4030494479225456
853,12,1.0471975511965976,0.3333333333333333,ABB,102.33269968033804,0.33493640904387273,0.5589417195899574,0.5611101459367634,0.0
854,12,1.0471975511965976,0.3333333333333333,ABB,102.25734575204245,0.4473422031575867,0.5461384173512001,0.5597852101168767,0.30504202017545884
855,12,1.0471975511965976,0.3333333333333333,ABB,102.5791710643351,0.552842681116865,0.5579024187871677,0.5612636691307047,0.0
856,12,1.0471975511965976,0.3333333333333333,ABB,102.86682885998742,0.4731559524469632,0.5494366505336706,0.5602835264123215,0.3349615153276281
857,12,1.0471975511965976,0.3333333333333333,ABB,102.49920564148718,0.33299505954104036,0.5574509275097196,0.560883758213003,0.0
858,12,1.0471975511965976,0.3333333333333333,ABB,103.00693332253518,0.49692523640628805,0.5534655623253578,0.5602464755124188,0.3838243219473936
859,12,1.0471975511965976,0.3333333333333333,ABB,103.06739410205603,0.3414238589529592,0.5586300817422969,0.5610816622306273,0.0
860,12,1.0471975511965976,0.3333333333333333,ABB,103.0218746402683,0.4680037545152463,0.5433273496029196,0.5596664426384554,0.2954164166849978
861,12,1.0471975511965976,0.3333333333333333,ABB,103.31281187268276,0.5641848173433215,0.5576249690866797,0.5612495292211928,0.0
862,12,1.0471975511965976,0.3333333333333333,ABB,103.5652647961681,0.46259379290712915,0.5490097995871824,0.5601942211649088,0.3421488927952861
863,12,1.0471975511965976,0.3333333333333333,ABB,103.24594949891767,0.3620281057207714,0.5569068225371594,0.5608666197899266,0.0
864,12,1.0471975511965976,0.3333333333333333,ABB,103.69980361376648,0.4834261781210306,0.5525160520785436,0.5601899792664203,0.3897388869660014
865,12,1.0471975511965976,0.3333333333333333,ABB,103.70337375560408,0.2742436057818076,0.5583608511030569,0.5610822796421814,0.0
866,12,1.0471975511965976,0.3333333333333333,ABB,103.69862442652652,0.4481305106526754,0.5436122181086968,0.5594917019681235,0.29076840785543634
867,12,1.0471975511965976,0.3333333333333333,ABB,103.94992820945345,0.48848322325474486,0.5574129937725992,0.561263035095871,0.0
868,12,1.0471975511965976,0.3333333333333333,ABB,104.21741734157052,0.4301225699214903,0.5506027583083393,0.5601472016779412,0.3467418583990342
869,12,1.0471975511965976,0.3333333333333333,ABB,103.88898842339687,0.3130784331805717,0.5568752962575947,0.5608590339916282,0.0
870,12,1.0471975511965976,0.3333333333333333,ABB,104.35231588204124,0.45011425367836266,0.5525058495197938,0.5602894359957555,0.41401077290811683
871,12,1.0471975511965976,0.3333333333333333,ABB,104.33930387178393,0.21169623637741142,0.558514838362438,0.5611461307600955,0.0
872,12,1.0471975511965976,0.3333333333333333,ABB,104.33900953640273,0.4109249259673636,0.5467730377308169,0.5595418353659221,0.29647623980817395
873,12,1.0471975511965976,0.3333333333333333,ABB,104.58749017947909,0.41396322006165204,0.5576123569179906,0.561314336366263,0.0
874,12,1.0471975511965976,0.3333333333333333,ABB,104.90288322629576,0.41364466939035704,0.5524369729253698,0.5602175722549203,0.34354355686862936
875,12,1.0471975511965976,0.3333333333333333,ABB,104.5180217775914,0.24312964559166989,0.557474610856039,0.5609385933974014,0.0
876,12,1.0471975511965976,0.3333333333333333,ABB,105.04303798445378,0.4356871625591445,0.55345942131187,0.5604719865252752,0.42851050484105724
877,12,1.0471975511965976,0.3333333333333333,ABB,105.07325200522249,0.22634490965074722,0.5589002630056207,0.5611531608099589,0.0
878,12,1.0471975511965976,0.3333333333333333,ABB,105.0355329785749,0.399618787149379,0.5491306187078044,0.5597865270225116,0.3060851673189131
879,12,1.0471975511965976,0.3333333333333333,ABB,105.32155521495666,0.4272463472611094,0.5579307628501023,0.5613566404500614,0.0
880,12,1.0471975511965976,0.3333333333333333,ABB,105.66211907545872,0.43220569758006033,0.5522681186155931,0.5602720859339977,0.3360628467208584
881,12,1.0471975511965976,0.3333333333333333,ABB,105.23913967588234,0.23359590215808734,0.557904828784713,0.5610229412018619,0.0
882,12,1.0471975511965976,0.3333333333333333,ABB,105.80669295257431,0.4569153157314238,0.5541833379721544,0.5604607202398505,0.4162126495290246
883,12,1.0471975511965976,0.3333333333333333,ABB,105.88964203210392,0.3011520177441164,0.559001390056814,0.5611001857976026,0.0
884,12,1.0471975511965976,0.3333333333333333,ABB,105.81631090530732,0.4273429190536804,0.5478581731400449,0.559855757739903,0.3083680838147083
