label,sequence,phi,phi_over_pi,t,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,1,-0.13823013287718722,-0.13823013287718722,0.9999999999999999,0.9999999999999999,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,2,-0.04082845240410771,-0.020414226202053853,1.0,1.0000000000000002,0.8523171049817975
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,3,0.4628760515506567,0.4689057156008081,1.0000000000000002,1.0000000000000002,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,4,1.2184926309734192,0.6115346137081036,0.9834457352115322,1.0,0.2321819947320011
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,5,0.5010688769265086,0.3928195191742946,0.9975552182511414,1.0000000000000002,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,6,1.1016919375949938,0.546010190128785,0.9777150612658034,0.9996389475536411,0.3703385031304844
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,7,1.6184049370835614,0.8265084622411534,0.9830929813138483,0.9997259563173136,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,8,1.3482891383841367,0.6252902064511556,0.9314911434778219,0.9973260231008987,0.2586601599051724
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,9,1.4445543326634496,0.6551269213728803,0.9674194613453505,0.9990747871734486,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,10,1.4795829418091513,0.4764047053457876,0.7454043308157199,0.9747543110237709,0.3786749972058845
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,11,1.3096260925123846,0.6810396540871074,0.9434666870096664,0.9960814259194988,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,12,1.3924716635839025,0.4294920399192266,0.7412484958071466,0.9573018108147093,0.47813014741525045
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,13,1.1059468478502432,-0.01328229084409105,0.7931017221200607,0.9690799000806127,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,14,1.1292406373341874,0.31437865433635703,0.7808550595254753,0.9413112190297471,0.3455378369481888
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,15,1.4222417591531173,0.14408945950103325,0.805460228861135,0.9532907806173684,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,16,1.8292346976117668,0.39278226026795643,0.6265001764476918,0.8242842234268958,0.3471341734943304
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,17,1.3552302955283788,0.22938196011714485,0.8154138838225473,0.9450494447599121,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,18,1.8161145731136699,0.36202042740743057,0.5946187602474277,0.8222379257966781,0.45885725546816136
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,19,2.3418085247353817,0.7043142531107833,0.6744702029754552,0.8349290051178014,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,20,2.0954883557281643,0.5085121192899137,0.606405122937506,0.8155526110553223,0.28061270900442037
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,21,2.325796642176209,0.5070587138252558,0.6636674115849504,0.8184556979446427,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,22,2.743630361284012,0.5744693950470166,0.6173060496799057,0.6978834356761923,0.15049848655984116
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,23,2.0762359380062065,0.4698387868217947,0.6800986496408991,0.8058373392572065,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,24,2.723118936345149,0.5316981586718271,0.572248329915866,0.7096750246874416,0.25502894264890996
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,25,2.9844613262802158,0.43373754435767764,0.6670822246375839,0.7205716659967059,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,26,2.505701200138358,0.4593066214201068,0.654260861207289,0.7148818190277797,0.23202266586625148
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,27,3.1489789633344056,0.6011599066563285,0.6673324410976305,0.7360483726511835,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,28,3.4798457829326175,0.6206064899794445,0.43375180544488906,0.7199591116839421,0.13452873715148062
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,29,3.0618027138351325,0.5468113668882502,0.7137218624291277,0.7396022177458985,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,30,3.4954083770619837,0.620246723933479,0.42629948733051287,0.727059808078428,0.10468818245813902
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,31,3.6367076796559843,0.7150152293353524,0.5559576203553767,0.7444691706638671,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,32,3.709014894889449,0.7081809178512571,0.3993420690144977,0.7391335160323126,0.018286856687159424
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,33,3.776136679904694,0.700963665829189,0.5247651124442019,0.7422423013890141,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,34,3.8215947420593634,0.5428026880736005,0.5127895617464752,0.5938960257452145,0.18254732300826304
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,35,3.64438937486151,0.6626001038420537,0.5424719043331536,0.7330436813019104,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,36,3.7287236933942842,0.44169847933304607,0.44306079942049603,0.6023565504749235,0.2873304695613692
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,37,3.7837941694764528,0.27211780683696546,0.5744980664302216,0.6336500119971253,0.0
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,38,3.596018594032918,0.4071766031852377,0.5324506892827111,0.6173299380089803,0.19520009920529166
pp_primary_right_T6000,ABB,1.7740083011411747,0.5646843804253472,39,3.843380775163503,0.34096595729663615,0.5477004546008991,0.6626893972588727,0.0
