label,sequence,phi,phi_over_pi,t,x_mean,deltaP,w_loc3_inst,w_loc5_inst,P0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,1,-0.1382301328771871,-0.1382301328771871,1.0,1.0,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,2,-0.2098370752168064,-0.1049185376084032,0.9999999999999999,0.9999999999999999,0.2409864953134348
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,3,-0.22967509933281793,-0.070405925459331,1.0,1.0,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,4,-0.24028315026491642,-0.05969784820733359,0.5627311812047027,0.9999999999999999,0.36476016849270715
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,5,-0.2463580530427314,-0.035979917251615645,0.6681070613560268,1.0,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,6,-0.286990293988155,-0.04600856517825497,0.624284793362679,0.7480887774591148,0.43385085970614945
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,7,-0.3404650000226219,-0.0422652645362136,0.6533023713982017,0.8087959801093654,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,8,-0.4191585782852951,-0.0577368552205412,0.6428009423304485,0.6608944979109246,0.4443352902434452
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,9,-0.501350362281789,-0.06672472296696741,0.6552886468508541,0.6627535605531775,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,10,-0.5852771425175185,-0.0753991886974466,0.633239215161091,0.6600843727655894,0.430431724944751
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,11,-0.6677065324436804,-0.086129083767718,0.6469430727664425,0.6657798990792452,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,12,-0.7393582348985457,-0.08493523835907998,0.6214564433363537,0.6520805267315227,0.4210748659036865
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,13,-0.809213361183287,-0.09131359603485423,0.6383981110370067,0.6541696346904136,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,14,-0.8645883641357277,-0.08402780860707129,0.6190058484944899,0.6447554545678397,0.42006293450853893
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,15,-0.9186080633905735,-0.0843930416887938,0.6378299426296101,0.6479767461971352,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,16,-0.9646801243133472,-0.07733537096894899,0.6187549797405487,0.6453611091058551,0.4193753125189257
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,17,-1.0119900986246089,-0.07302270750521067,0.6366148714987638,0.6491580971669371,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,18,-1.0619269626535957,-0.07053207795771937,0.6147529640805376,0.6428499128527043,0.4158604705086349
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,19,-1.1126754439872295,-0.06491020782128465,0.6322803039763234,0.6450599845655196,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,20,-1.1703047862208895,-0.0671869835485111,0.6116319516248881,0.639098768585616,0.41371038868499677
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,21,-1.226400148258115,-0.06364147905337342,0.6314857457479068,0.6427041625323423,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,22,-1.2891918185682005,-0.06814806885740743,0.6147398176814078,0.640435457184554,0.4170744268894415
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,23,-1.3518355182083344,-0.06843364884820274,0.6359730294457797,0.645191999108496,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,24,-1.4189025479521291,-0.0722361685839572,0.6216983604476679,0.6444488261903916,0.4236770754760455
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,25,-1.4875499129427103,-0.07583623748959034,0.6409510299712551,0.6475054557447745,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,26,-1.554969470165029,-0.07701976107635522,0.6255816574838825,0.6468818305353143,0.4269259238369071
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,27,-1.623058790666534,-0.0813815929001685,0.6417536365502264,0.6481451687200724,0.0
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,28,-1.6854595411497795,-0.07969557252004872,0.6227604460253595,0.6459706653820548,0.42373289247854057
pp_primary_mid_T6000,A,1.7535935734890633,0.5581861707899305,29,-1.747575313059924,-0.08189447051515841,0.6378574204562628,0.6467568055335348,0.0
